data||type||speaker||lineNumber||songTitle||songNumber||album||
Can we get much higher?||Chorus||Justin Vernon & Teyana Taylor||34||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||35||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh-oh, oh||Chorus||Justin Vernon & Teyana Taylor||36||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Look like a fat booty Celine Dion||Verse 2||Kanye West||37||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Sex is on fire, I'm the King of Leona Lewis||Verse 2||Kanye West||38||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Beyond the truest||Verse 2||Kanye West||39||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Hey, teacher, teacher, tell me how do you respond to students?||Verse 2||Kanye West||40||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
And refresh the page and restart the memory?||Verse 2||Kanye West||41||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Re-spark the soul and rebuild the energy?||Verse 2||Kanye West||42||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
We stopped the ignorance, we killed the enemy||Verse 2||Kanye West||43||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Sorry for the night demons that still visit me||Verse 2||Kanye West||44||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
The plan was to drink until the pain over||Verse 2||Kanye West||45||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
But what's worse, the pain or the hangover?||Verse 2||Kanye West||46||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Fresh air, rollin' down the window||Verse 2||Kanye West||47||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Too many Urkels on your team, that's why your wins low||Verse 2||Kanye West||48||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Don't make me pull the toys out, huh||Verse 2||Kanye West||49||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Don't make me pull the toys||Verse 2||Kanye West||50||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
And fire up the engines, huh||Verse 2||Kanye West||51||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
And then they make noise||Verse 2||Kanye West||52||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Can we get much higher? (So high)||Chorus||Justin Vernon & Teyana Taylor||53||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||54||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh-oh, oh||Chorus||Justin Vernon & Teyana Taylor||55||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
At the mall, there was a seance||Bridge||Justin Vernon & Kanye West||56||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Just kids, no parents||Bridge||Justin Vernon & Kanye West||57||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Then the sky filled with herons||Bridge||Justin Vernon & Kanye West||58||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Saw the devil in a Chrysler LeBaron||Bridge||Justin Vernon & Kanye West||59||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
And the hell, it wouldn't spare us||Bridge||Justin Vernon & Kanye West||60||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
And the fires did declare us||Bridge||Justin Vernon & Kanye West||61||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
But after that, took pills, kissed an heiress||Bridge||Justin Vernon & Kanye West||62||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
And woke up back in Paris||Bridge||Justin Vernon & Kanye West||63||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Can we get much higher? (So high)||Chorus||Justin Vernon & Teyana Taylor||64||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||65||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh-oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||66||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Can we get much higher? (So high)||Chorus||Justin Vernon & Teyana Taylor||67||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||68||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh-oh, oh (Oh)||Chorus||Justin Vernon & Teyana Taylor||69||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Can we get much higher? (So high)||Chorus||Justin Vernon & Teyana Taylor||70||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||71||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh-oh, oh||Chorus||Justin Vernon & Teyana Taylor||72||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Can we get much higher? (So high)||Chorus||Justin Vernon & Teyana Taylor||73||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||74||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh-oh, oh (Oh)||Chorus||Justin Vernon & Teyana Taylor||75||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Can we get much higher? (So high)||Chorus||Justin Vernon & Teyana Taylor||76||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||77||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Oh, oh, oh-oh, oh, oh||Chorus||Justin Vernon & Teyana Taylor||78||Dark Fantasy||1||My Beautiful Dark Twisted Fantasy||
Ain't no question if I want it, I need it||Chorus||Kid Cudi||1||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I can feel it slowly drifting away from me||Chorus||Kid Cudi||2||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I'm on the edge, so why you playing? I'm saying||Chorus||Kid Cudi||3||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I will never ever let you live this down, down, down||Chorus||Kid Cudi||4||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Not for nothing, I've foreseen it, I dreamed it||Chorus||Kid Cudi||5||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I can feel it slowly drifting away from me||Chorus||Kid Cudi||6||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
No more chances, if you blow this, you bogus||Chorus||Kid Cudi||7||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I will never ever let you live this down, down, down||Chorus||Kid Cudi||8||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Penitentiary chances, the devil dances||Verse 1||Kanye West||9||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And eventually answers to the call of autumn||Verse 1||Kanye West||10||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
All them fallin' for the love of ballin'||Verse 1||Kanye West||11||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Got caught with thirty rocks, the cop look like Alec Baldwin||Verse 1||Kanye West||12||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Inter-century anthems based off inner-city tantrums||Verse 1||Kanye West||13||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Based off the way we was branded||Verse 1||Kanye West||14||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Face it, Jerome get more time than Brandon||Verse 1||Kanye West||15||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And at the airport, they check all through my bag||Verse 1||Kanye West||16||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And tell me that it's random||Verse 1||Kanye West||17||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
But we stay winning||Verse 1||Kanye West||18||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
This week has been a bad massage, I need a happy ending||Verse 1||Kanye West||19||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And a new beginning and a new fitted||Verse 1||Kanye West||20||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And some job opportunities that's lucrative||Verse 1||Kanye West||21||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
This the real world, homie, school finished||Verse 1||Kanye West||22||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
They done stole your dreams, you don't know who did it||Verse 1||Kanye West||23||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I treat the cash the way the government treats AIDS||Verse 1||Kanye West||24||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I won't be satisfied 'til all my niggas get it, get it?||Verse 1||Kanye West||25||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Ain't no question if I want it, I need it||Chorus||Kid Cudi||26||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I can feel it slowly drifting away from me||Chorus||Kid Cudi||27||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I'm on the edge, so why you playing? I'm saying||Chorus||Kid Cudi||28||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I will never ever let you live this down, down, down||Chorus||Kid Cudi||29||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Is hip-hop just a euphemism for a new religion?||Verse 2||Kanye West||30||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
The soul music of the slaves that the youth is missing||Verse 2||Kanye West||31||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
But this is more than just my road to redemption||Verse 2||Kanye West||32||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Malcolm West had the whole nation standing at attention||Verse 2||Kanye West||33||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
As long as I'm in Polo smiling, they think they got me||Verse 2||Kanye West||34||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
But they'd try to crack me if they ever see a Black me||Verse 2||Kanye West||35||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I thought I chose a field where they couldn't sack me||Verse 2||Kanye West||36||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
If a nigga ain't shootin' a jumpshot, runnin' a track meet||Verse 2||Kanye West||37||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
But this pimp is at the top of Mount Olympus||Verse 2||Kanye West||38||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Ready for the world's games, this is my Olympics||Verse 2||Kanye West||39||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
We make 'em say ho 'cause the game is so pimpish||Verse 2||Kanye West||40||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Choke a South Park writer with a fishstick||Verse 2||Kanye West||41||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I insisted to get up off of this dick||Verse 2||Kanye West||42||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And these drugs, niggas can't resist it||Verse 2||Kanye West||43||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Remind me when they tried to have Ali enlisted||Verse 2||Kanye West||44||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
If I ever wasn't the greatest, nigga, I must have missed it||Verse 2||Kanye West||45||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Ain't no question if I want it, I need it||Chorus||Kid Cudi||46||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I can feel it slowly drifting away from me||Chorus||Kid Cudi||47||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I'm on the edge, so why you playing? I'm saying||Chorus||Kid Cudi||48||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I will never ever let you live this down, down, down||Chorus||Kid Cudi||49||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I need more drinks and less lights||Verse 3||Kanye West||50||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And that American Apparel girl in just tights||Verse 3||Kanye West||51||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
She told the director she tryna get in a school||Verse 3||Kanye West||52||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
He said, "Take them glasses off and get in the pool"||Verse 3||Kanye West||53||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
It's been a while since I watched the tube||Verse 3||Kanye West||54||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
'Cause like a Crip set, I got way too many blues for any more bad news||Verse 3||Kanye West||55||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I was looking at my resume, feeling real fresh today||Verse 3||Kanye West||56||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
They rewrite history, I don't believe in yesterday||Verse 3||Kanye West||57||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And what's a Black Beatle anyway, a fuckin' roach?||Verse 3||Kanye West||58||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I guess that's why they got me sitting in fuckin' coach||Verse 3||Kanye West||59||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
My guy said I need a different approach||Verse 3||Kanye West||60||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
'Cause people is looking at me like I'm sniffin' coke||Verse 3||Kanye West||61||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
It's not funny anymore, try different jokes||Verse 3||Kanye West||62||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Tell 'em hug and kiss my ass, X and O||Verse 3||Kanye West||63||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
And kiss the ring while they at it, do my thing while I got it||Verse 3||Kanye West||64||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Play strings for the dramatic ending of that wack shit||Verse 3||Kanye West||65||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Act like I ain't had a belt in two classes||Verse 3||Kanye West||66||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I ain't got it, I'm coming after whoever who has it||Verse 3||Kanye West||67||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I'm coming after whoever, who has it?||Verse 3||Kanye West||68||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
You blowin' up, that's good, fantastic||Verse 3||Kanye West||69||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
That, y'all, it's like that, y'all||Verse 3||Kanye West||70||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I don't really give a fuck about it at all||Verse 3||Kanye West||71||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
'Cause the same people that tried to blackball me||Verse 3||Kanye West||72||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Forgot about two things, my Black balls||Verse 3||Kanye West||73||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Ain't no question if I want it, I need it||Chorus||Kid Cudi||74||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I can feel it slowly drifting away from me||Chorus||Kid Cudi||75||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I'm on the edge, so why you playing? I'm saying||Chorus||Kid Cudi||76||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I will never ever let you live this down, down, down||Chorus||Kid Cudi||77||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Ayy, yo||Verse 4||Raekwon||78||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I done copped Timbs, lived in lenses, kid||Verse 4||Raekwon||79||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Armani suits, fresh fruits, Bally boots, and Benzes||Verse 4||Raekwon||80||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Counting up, smoking, one cuff||Verse 4||Raekwon||81||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Live as a red Jag', a Louis bag, grabbin' a blunt, fuck it||Verse 4||Raekwon||82||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Steam about a hundred and one L's||Verse 4||Raekwon||83||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Kites off to jails, buyin' sweats, running up in Stetson||Verse 4||Raekwon||84||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Nigga hat game was special||Verse 4||Raekwon||85||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
It matched every black pair of Nikes, throwing dice for decimals||Verse 4||Raekwon||86||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
The older head, bolder head, would train a soldier head||Verse 4||Raekwon||87||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Make sure he right in the field, not a soldier dead||Verse 4||Raekwon||88||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
That meant code red, bent off the black skunk||Verse 4||Raekwon||89||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
The black Dutch, back of the old shed||Verse 4||Raekwon||90||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
If you can't live, you dying, you give or buy in||Verse 4||Raekwon||91||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Keep it real or keep it moving, keep grinding||Verse 4||Raekwon||92||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Keep shining, to every young man, this is a plan||Verse 4||Raekwon||93||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Learn from others like your brothers Rae and Kanye||Verse 4||Raekwon||94||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
Not for nothing, I've forseen it, I dreamed it||Chorus||Kid Cudi||95||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I can feel it slowly drifting away from me||Chorus||Kid Cudi||96||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
No more chances, if you blow this, you bogus||Chorus||Kid Cudi||97||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I will never ever let you live this down, down, down||Chorus||Kid Cudi||98||Gorgeous||2||My Beautiful Dark Twisted Fantasy||
I'm living in that 21st century, doing something mean to it||Intro||Kanye West||1||POWER||3||My Beautiful Dark Twisted Fantasy||
Do it better than anybody you ever seen do it||Intro||Kanye West||2||POWER||3||My Beautiful Dark Twisted Fantasy||
Screams from the haters got a nice ring to it||Intro||Kanye West||3||POWER||3||My Beautiful Dark Twisted Fantasy||
I guess every superhero need his theme music||Intro||Kanye West||4||POWER||3||My Beautiful Dark Twisted Fantasy||
No one man should have all that power||Chorus||Kanye West||5||POWER||3||My Beautiful Dark Twisted Fantasy||
The clock’s ticking, I just count the hours||Chorus||Kanye West||6||POWER||3||My Beautiful Dark Twisted Fantasy||
Stop tripping, I'm tripping off the power||Chorus||Kanye West||7||POWER||3||My Beautiful Dark Twisted Fantasy||
(21st-century schizoid man)||Chorus||Kanye West||8||POWER||3||My Beautiful Dark Twisted Fantasy||
The system broken, the school's closed, the prison's open||Verse 1||Kanye West||9||POWER||3||My Beautiful Dark Twisted Fantasy||
We ain't got nothing to lose, motherfucker, we rolling||Verse 1||Kanye West||10||POWER||3||My Beautiful Dark Twisted Fantasy||
Huh? Motherfucker, we rolling||Verse 1||Kanye West||11||POWER||3||My Beautiful Dark Twisted Fantasy||
With some light-skinned girls and some Kelly Rowlands||Verse 1||Kanye West||12||POWER||3||My Beautiful Dark Twisted Fantasy||
In this white man world, we the ones chosen||Verse 1||Kanye West||13||POWER||3||My Beautiful Dark Twisted Fantasy||
So goodnight, cruel world, I'll see you in the morning||Verse 1||Kanye West||14||POWER||3||My Beautiful Dark Twisted Fantasy||
Huh? I'll see you in the morning||Verse 1||Kanye West||15||POWER||3||My Beautiful Dark Twisted Fantasy||
This is way too much, I need a moment||Verse 1||Kanye West||16||POWER||3||My Beautiful Dark Twisted Fantasy||
No one man should have all that power||Chorus||Kanye West||17||POWER||3||My Beautiful Dark Twisted Fantasy||
The clock's ticking, I just count the hours||Chorus||Kanye West||18||POWER||3||My Beautiful Dark Twisted Fantasy||
Stop tripping, I'm tripping off the power||Chorus||Kanye West||19||POWER||3||My Beautiful Dark Twisted Fantasy||
'Til then, fuck that, the world's ours||Chorus||Kanye West||20||POWER||3||My Beautiful Dark Twisted Fantasy||
And they say, and they say||Chorus||Kanye West||21||POWER||3||My Beautiful Dark Twisted Fantasy||
And they say, and they say||Chorus||Kanye West||22||POWER||3||My Beautiful Dark Twisted Fantasy||
And they say, and they say||Chorus||Kanye West||23||POWER||3||My Beautiful Dark Twisted Fantasy||
(21st-century schizoid man)||Chorus||Kanye West||24||POWER||3||My Beautiful Dark Twisted Fantasy||
Fuck SNL and the whole cast||Verse 2||Kanye West||25||POWER||3||My Beautiful Dark Twisted Fantasy||
Tell them Yeezy said they can kiss my whole ass||Verse 2||Kanye West||26||POWER||3||My Beautiful Dark Twisted Fantasy||
More specifically, they can kiss my asshole||Verse 2||Kanye West||27||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm an asshole? You niggas got jokes||Verse 2||Kanye West||28||POWER||3||My Beautiful Dark Twisted Fantasy||
You short-minded niggas' thoughts is Napoleon||Verse 2||Kanye West||29||POWER||3||My Beautiful Dark Twisted Fantasy||
My furs is Mongolian, my ice brought the goalies in||Verse 2||Kanye West||30||POWER||3||My Beautiful Dark Twisted Fantasy||
I embody every characteristic of the egotistic||Verse 2||Kanye West||31||POWER||3||My Beautiful Dark Twisted Fantasy||
He knows he's so fuckin' gifted||Verse 2||Kanye West||32||POWER||3||My Beautiful Dark Twisted Fantasy||
I just needed time alone with my own thoughts||Verse 2||Kanye West||33||POWER||3||My Beautiful Dark Twisted Fantasy||
Got treasures in my mind, but couldn't open up my own vault||Verse 2||Kanye West||34||POWER||3||My Beautiful Dark Twisted Fantasy||
My childlike creativity, purity, and honesty||Verse 2||Kanye West||35||POWER||3||My Beautiful Dark Twisted Fantasy||
Is honestly being crowded by these grown thoughts||Verse 2||Kanye West||36||POWER||3||My Beautiful Dark Twisted Fantasy||
Reality is catching up with me||Verse 2||Kanye West||37||POWER||3||My Beautiful Dark Twisted Fantasy||
Taking my inner child, I'm fighting for custody||Verse 2||Kanye West||38||POWER||3||My Beautiful Dark Twisted Fantasy||
With these responsibilities that they entrusted me||Verse 2||Kanye West||39||POWER||3||My Beautiful Dark Twisted Fantasy||
As I look down at my diamond-encrusted piece||Verse 2||Kanye West||40||POWER||3||My Beautiful Dark Twisted Fantasy||
Thinking no one man should have all that power||Chorus||Kanye West||41||POWER||3||My Beautiful Dark Twisted Fantasy||
The clock's ticking, I just count the hours||Chorus||Kanye West||42||POWER||3||My Beautiful Dark Twisted Fantasy||
Stop tripping, I'm tripping off the powder||Chorus||Kanye West||43||POWER||3||My Beautiful Dark Twisted Fantasy||
'Til then, fuck that, the world’s ours||Chorus||Kanye West||44||POWER||3||My Beautiful Dark Twisted Fantasy||
And they say, and they say||Chorus||Kanye West||45||POWER||3||My Beautiful Dark Twisted Fantasy||
And they say, and they say||Chorus||Kanye West||46||POWER||3||My Beautiful Dark Twisted Fantasy||
And they say, and they say||Chorus||Kanye West||47||POWER||3||My Beautiful Dark Twisted Fantasy||
(21st-century schizoid man)||Chorus||Kanye West||48||POWER||3||My Beautiful Dark Twisted Fantasy||
Colin Powells, Austin Powers||Verse 3||Kanye West||49||POWER||3||My Beautiful Dark Twisted Fantasy||
Lost in translation with a whole fuckin' nation||Verse 3||Kanye West||50||POWER||3||My Beautiful Dark Twisted Fantasy||
They say I was the abomination of Obama's nation||Verse 3||Kanye West||51||POWER||3||My Beautiful Dark Twisted Fantasy||
Well, that's a pretty bad way to start the conversation||Verse 3||Kanye West||52||POWER||3||My Beautiful Dark Twisted Fantasy||
At the end of the day, goddamnit, I'm killing this shit||Verse 3||Kanye West||53||POWER||3||My Beautiful Dark Twisted Fantasy||
I know damn well y'all feeling this shit||Verse 3||Kanye West||54||POWER||3||My Beautiful Dark Twisted Fantasy||
I don't need your pussy, bitch, I'm on my own dick||Verse 3||Kanye West||55||POWER||3||My Beautiful Dark Twisted Fantasy||
I ain't gotta power trip, who you goin' home with?||Verse 3||Kanye West||56||POWER||3||My Beautiful Dark Twisted Fantasy||
How Ye doing? I'm survivin'||Verse 3||Kanye West||57||POWER||3||My Beautiful Dark Twisted Fantasy||
I was drinkin' earlier, now I'm drivin'||Verse 3||Kanye West||58||POWER||3||My Beautiful Dark Twisted Fantasy||
Where the bad bitches, huh? Where you hidin'?||Verse 3||Kanye West||59||POWER||3||My Beautiful Dark Twisted Fantasy||
I got the power make your life so excitin'||Verse 3||Kanye West||60||POWER||3||My Beautiful Dark Twisted Fantasy||
Now this will be a beautiful death||Outro||Kanye West & Dwele||61||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm jumping out the window, I'm letting everything go||Outro||Kanye West & Dwele||62||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm letting everything go||Outro||Kanye West & Dwele||63||POWER||3||My Beautiful Dark Twisted Fantasy||
Mmm, now this will be a beautiful death||Outro||Kanye West & Dwele||64||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm jumping out the window, I'm letting everything go||Outro||Kanye West & Dwele||65||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm letting everything go||Outro||Kanye West & Dwele||66||POWER||3||My Beautiful Dark Twisted Fantasy||
Now this will be a beautiful death||Outro||Kanye West & Dwele||67||POWER||3||My Beautiful Dark Twisted Fantasy||
Jumping out the window, letting everything go||Outro||Kanye West & Dwele||68||POWER||3||My Beautiful Dark Twisted Fantasy||
Letting everything go||Outro||Kanye West & Dwele||69||POWER||3||My Beautiful Dark Twisted Fantasy||
You got the power to let power go?||Outro||Kanye West & Dwele||70||POWER||3||My Beautiful Dark Twisted Fantasy||
(21st-century schizoid man)||Outro||Kanye West & Dwele||71||POWER||3||My Beautiful Dark Twisted Fantasy||
All of the lights, lights, all of the lights||Intro||Kanye West||1||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(This copy is for Hype Williams)||Intro||Kanye West||2||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
All of the lights||Intro||Kanye West||3||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
All of the lights, all of the lights||Intro||Kanye West||4||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(This copy is for Hype Williams)||Intro||Kanye West||5||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Something wrong, I hold my head||Verse 1||Kanye West||6||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
MJ gone, our nigga dead||Verse 1||Kanye West||7||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I slapped my girl, she called the feds||Verse 1||Kanye West||8||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I did that time and spent that bread||Verse 1||Kanye West||9||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I'm heading home, I'm almost there||Verse 1||Kanye West||10||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I'm on my way, heading up the stairs||Verse 1||Kanye West||11||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
To my surprise, a nigga replacing me||Verse 1||Kanye West||12||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I had to take him to that ghetto university||Verse 1||Kanye West||13||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(All of the lights) Cop lights, flashlights, spotlights||Chorus||Kanye West||14||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Strobe lights, street lights (All of the lights, all of the lights)||Chorus||Kanye West||15||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Fast life, drug life, thug life||Chorus||Kanye West||16||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Rock life, stripper life||Chorus||Kanye West||17||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(This copy is for Hype Williams)||Chorus||Kanye West||18||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Restraining order, can't see my daughter||Verse 2||Kanye West||19||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Her mother, brother, grandmother hate me in that order||Verse 2||Kanye West||20||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Public visitation, we met at Borders||Verse 2||Kanye West||21||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
