data||type||speaker||lineNumber||songTitle||songNumber||album||
You never know, homie, about these hoes, homie||Chorus||Kanye West||35||Drive Slow||6||Late Registration||
You need to pump your brakes and drive slow, homie||Chorus||Kanye West||36||Drive Slow||6||Late Registration||
What it do? I'm posted up in the parking lot, my trunk waving||Verse 2||Paul Wall||37||Drive Slow||6||Late Registration||
The candy gloss is immaculate, it's simply amazing||Verse 2||Paul Wall||38||Drive Slow||6||Late Registration||
Them elbows pokin' wide on that candy 'Lac||Verse 2||Paul Wall||39||Drive Slow||6||Late Registration||
Trunk open, screens on, neons lit with fifth relaxed||Verse 2||Paul Wall||40||Drive Slow||6||Late Registration||
I'm on a mission for dime-pieces and sexy ladies||Verse 2||Paul Wall||41||Drive Slow||6||Late Registration||
Allow me to introduce you to my CL Mercedes||Verse 2||Paul Wall||42||Drive Slow||6||Late Registration||
It's a star-studded event when I valet park||Verse 2||Paul Wall||43||Drive Slow||6||Late Registration||
Open up my mouth and sunlight illuminates the dark||Verse 2||Paul Wall||44||Drive Slow||6||Late Registration||
You see them fours crawling? You see them screens falling?||Verse 2||Paul Wall||45||Drive Slow||6||Late Registration||
The disco ball in my mouth insinuates I'm ballin'||Verse 2||Paul Wall||46||Drive Slow||6||Late Registration||
I'm leaning on the switch, sitting crooked in my slab||Verse 2||Paul Wall||47||Drive Slow||6||Late Registration||
But I could still catch boppers if I drove a cab||Verse 2||Paul Wall||48||Drive Slow||6||Late Registration||
A young Houston hardhitter all about the scrilla||Verse 2||Paul Wall||49||Drive Slow||6||Late Registration||
Ridin' something candy-coated, crawling like a caterpillar||Verse 2||Paul Wall||50||Drive Slow||6||Late Registration||
I'm tipping on them fours, I'm jamming on that Screw||Verse 2||Paul Wall||51||Drive Slow||6||Late Registration||
I'm looking for them hoes, baby, what it do? Drive slow, homie||Verse 2||Paul Wall||52||Drive Slow||6||Late Registration||
Turn your hazard lights on when you see them hoes||Chorus||Kanye West & GLC||53||Drive Slow||6||Late Registration||
Drive slow, homie||Chorus||Kanye West & GLC||54||Drive Slow||6||Late Registration||
If you're riding around the city with nowhere to go||Chorus||Kanye West & GLC||55||Drive Slow||6||Late Registration||
Drive slow, homie||Chorus||Kanye West & GLC||56||Drive Slow||6||Late Registration||
Live today, cause tomorrow, man, you never know||Chorus||Kanye West & GLC||57||Drive Slow||6||Late Registration||
You never know, homie, might meet some hoes, homie||Chorus||Kanye West & GLC||58||Drive Slow||6||Late Registration||
You need to pump your brakes and drive slow, homie||Chorus||Kanye West & GLC||59||Drive Slow||6||Late Registration||
My car's like the movie, my car's like the crib||Verse 3||GLC & Kanye West||60||Drive Slow||6||Late Registration||
I got more TVs in here than where I live||Verse 3||GLC & Kanye West||61||Drive Slow||6||Late Registration||
And that don't make no sense, but baby, I'm the shit||Verse 3||GLC & Kanye West||62||Drive Slow||6||Late Registration||
And everything I flip, you know it's something serious||Verse 3||GLC & Kanye West||63||Drive Slow||6||Late Registration||
I got the custom grill, I got the Brabus rims||Verse 3||GLC & Kanye West||64||Drive Slow||6||Late Registration||
I got the baller genetics, baby this evidence||Verse 3||GLC & Kanye West||65||Drive Slow||6||Late Registration||
You see a player flicking, and how you ain't convinced||Verse 3||GLC & Kanye West||66||Drive Slow||6||Late Registration||
That you should go on and kiss it, just a lil bit (just a lil bit)||Verse 3||GLC & Kanye West||67||Drive Slow||6||Late Registration||
I got my custom kicks, I got my Jesus chain||Verse 3||GLC & Kanye West||68||Drive Slow||6||Late Registration||
My canaries is gleamin' through my angel wings||Verse 3||GLC & Kanye West||69||Drive Slow||6||Late Registration||
They see me, hoes actin like they seen a king||Verse 3||GLC & Kanye West||70||Drive Slow||6||Late Registration||
With that mean lean, smoking on that finest Cali green||Verse 3||GLC & Kanye West||71||Drive Slow||6||Late Registration||
My woodgrain oak, I'm ridin on Vogues||Verse 3||GLC & Kanye West||72||Drive Slow||6||Late Registration||
My cylinder quiet, like tip-toes||Verse 3||GLC & Kanye West||73||Drive Slow||6||Late Registration||
I sold O's, and this I know||Verse 3||GLC & Kanye West||74||Drive Slow||6||Late Registration||
When you see them hoes, lil' homie, drive slow||Verse 3||GLC & Kanye West||75||Drive Slow||6||Late Registration||
(drive slow, drive slow)||Verse 3||GLC & Kanye West||76||Drive Slow||6||Late Registration||
Yeah||Verse 3||GLC & Kanye West||77||Drive Slow||6||Late Registration||
Drive slow, homie||Verse 3||GLC & Kanye West||78||Drive Slow||6||Late Registration||
Drive slow, homie||Verse 3||GLC & Kanye West||79||Drive Slow||6||Late Registration||
You never know, homie, might meet some hoes, homie||Verse 3||GLC & Kanye West||80||Drive Slow||6||Late Registration||
You need to pump your brakes and drive slow, homie||Verse 3||GLC & Kanye West||81||Drive Slow||6||Late Registration||
Drive slow, homie||Verse 3||GLC & Kanye West||82||Drive Slow||6||Late Registration||
Yeah||Verse||Common||1||My Way Home||7||Late Registration||
They say home is where the hate is, my dome is where fate is||Verse||Common||2||My Way Home||7||Late Registration||
I stroll where souls get lost like Vegas||Verse||Common||3||My Way Home||7||Late Registration||
Seen through the eyes of rebel glasses||Verse||Common||4||My Way Home||7||Late Registration||
Pray to God that my arms reach the masses||Verse||Common||5||My Way Home||7||Late Registration||
The young smoke grass in grassless jungles||Verse||Common||6||My Way Home||7||Late Registration||
Rubber band together in cashless bundles||Verse||Common||7||My Way Home||7||Late Registration||
We wear strugglin chains, divided only hustle remains||Verse||Common||8||My Way Home||7||Late Registration||
Makin sense of it we hustle for change||Verse||Common||9||My Way Home||7||Late Registration||
Revolution ain't a game it's another name, for life fightin||Verse||Common||10||My Way Home||7||Late Registration||
Someone to stay in they corner like Mike Tyson||Verse||Common||11||My Way Home||7||Late Registration||
Hypes fightin for hits to heighten they hell||Verse||Common||12||My Way Home||7||Late Registration||
Don't he know he could only get as high as he fell?||Verse||Common||13||My Way Home||7||Late Registration||
Show money becomes bail, relationships become jail||Verse||Common||14||My Way Home||7||Late Registration||
Children are unheld||Verse||Common||15||My Way Home||7||Late Registration||
I wish love was for sale, "Behold the Pale - Horse"||Verse||Common||16||My Way Home||7||Late Registration||
Got me trapped like R. Kel', I bail and it -||Verse||Common||17||My Way Home||7||Late Registration||
"Might not be such a bad idea if I never||Outro||Gil Scott-Heron||18||My Way Home||7||Late Registration||
Never went home again||Outro||Gil Scott-Heron||19||My Way Home||7||Late Registration||
I'm on my way home||Outro||Gil Scott-Heron||20||My Way Home||7||Late Registration||
I left three days ago, but no one seems to know I'm gone||Outro||Gil Scott-Heron||21||My Way Home||7||Late Registration||
Home is where the hatred is; home is filled with pain and it||Outro||Gil Scott-Heron||22||My Way Home||7||Late Registration||
Might not be such a bad idea if I never||Outro||Gil Scott-Heron||23||My Way Home||7||Late Registration||
Never went home again"||Outro||Gil Scott-Heron||24||My Way Home||7||Late Registration||
That's that crack music nigga||Chorus||Kanye West & The Game||1||Crack Music||8||Late Registration||
That real black music nigga||Chorus||Kanye West & The Game||2||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||3||Crack Music||8||Late Registration||
That's that crack music nigga||Chorus||Kanye West & The Game||4||Crack Music||8||Late Registration||
That real black music nigga||Chorus||Kanye West & The Game||5||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||6||Crack Music||8||Late Registration||
How we stop the Black Panthers?||Verse 1||Kanye West||7||Crack Music||8||Late Registration||
Ronald Reagan cooked up an answer||Verse 1||Kanye West||8||Crack Music||8||Late Registration||
You hear that? What Gil Scott was hearin'||Verse 1||Kanye West||9||Crack Music||8||Late Registration||
When our heroes or heroines got hooked on heroin||Verse 1||Kanye West||10||Crack Music||8||Late Registration||
Crack raised the murder rate in D.C. and Maryland||Verse 1||Kanye West||11||Crack Music||8||Late Registration||
We invested in that, it's like we got Merrill lynched||Verse 1||Kanye West||12||Crack Music||8||Late Registration||
And we been hangin' from the same tree ever since||Verse 1||Kanye West||13||Crack Music||8||Late Registration||
Sometimes I feel the music is the only medicine||Verse 1||Kanye West||14||Crack Music||8||Late Registration||
So we, cook it, cut it, measure it, bag it||Verse 1||Kanye West||15||Crack Music||8||Late Registration||
Sell it, the fiends cop it, nowadays they can't tell if||Verse 1||Kanye West||16||Crack Music||8||Late Registration||
That's that good shit, we ain't sure man||Verse 1||Kanye West||17||Crack Music||8||Late Registration||
Put the CD on your tongue, yeah that's pure man||Verse 1||Kanye West||18||Crack Music||8||Late Registration||
That's that crack music nigga||Chorus||Kanye West & The Game||19||Crack Music||8||Late Registration||
That real black music nigga||Chorus||Kanye West & The Game||20||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||21||Crack Music||8||Late Registration||
That's that crack music nigga||Chorus||Kanye West & The Game||22||Crack Music||8||Late Registration||
That real black music nigga||Chorus||Kanye West & The Game||23||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||24||Crack Music||8||Late Registration||
From the place where the father's gone||Verse 2||Kanye West||25||Crack Music||8||Late Registration||
The mothers is hardly home||Verse 2||Kanye West||26||Crack Music||8||Late Registration||
And the Madigan's lock us up in the Audy Home||Verse 2||Kanye West||27||Crack Music||8||Late Registration||
How the Mexicans say, we just tryin' to party holmes||Verse 2||Kanye West||28||Crack Music||8||Late Registration||
They wanna pack us all in a box like styrofoam||Verse 2||Kanye West||29||Crack Music||8||Late Registration||
Who gave Saddam anthrax?||Verse 2||Kanye West||30||Crack Music||8||Late Registration||
George Bush got the answers||Verse 2||Kanye West||31||Crack Music||8||Late Registration||
Back in the hood it's a different type of chemical||Verse 2||Kanye West||32||Crack Music||8||Late Registration||
Arm & Hammer baking soda raised they own quota||Verse 2||Kanye West||33||Crack Music||8||Late Registration||
Right when our soldiers, ran for the stove 'cause||Verse 2||Kanye West||34||Crack Music||8||Late Registration||
'Cause, dreams of being Hova||Verse 2||Kanye West||35||Crack Music||8||Late Registration||
Went from bein' a broke man to bein' a dopeman||Verse 2||Kanye West||36||Crack Music||8||Late Registration||
To bein' the President, look there's hope man||Verse 2||Kanye West||37||Crack Music||8||Late Registration||
This that inspiration for the Moes and the Folks man||Verse 2||Kanye West||38||Crack Music||8||Late Registration||
Shorty come and see his momma straight overdosin'||Verse 2||Kanye West||39||Crack Music||8||Late Registration||
And this is the soundtrack||Verse 2||Kanye West||40||Crack Music||8||Late Registration||
This the type of music that you make when you 'round that—||Verse 2||Kanye West||41||Crack Music||8||Late Registration||
Crack music nigga||Chorus||Kanye West & The Game||42||Crack Music||8||Late Registration||
That real black music nigga||Chorus||Kanye West & The Game||43||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||44||Crack Music||8||Late Registration||
That's that crack music nigga||Chorus||Kanye West & The Game||45||Crack Music||8||Late Registration||
That real black music nigga||Chorus||Kanye West & The Game||46||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||47||Crack Music||8||Late Registration||
God, how could you let this happen?||Break||Kanye West||48||Crack Music||8||Late Registration||
(La la la la la la lah, la la la la la la lah)||Break||Kanye West||49||Crack Music||8||Late Registration||
(La la lah, la la lah)||Break||Kanye West||50||Crack Music||8||Late Registration||
(La la la la la la lah, la la la la la la lah)||Break||Kanye West||51||Crack Music||8||Late Registration||
(La la lah, la la lah)||Break||Kanye West||52||Crack Music||8||Late Registration||
Uh, that's that crack music, crack music||Chorus||Kanye West & The Game||53||Crack Music||8||Late Registration||
That real black music, black music||Chorus||Kanye West & The Game||54||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||55||Crack Music||8||Late Registration||
That's that crack music nigga||Chorus||Kanye West & The Game||56||Crack Music||8||Late Registration||
That real black music nigga||Chorus||Kanye West & The Game||57||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||58||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||59||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||60||Crack Music||8||Late Registration||
Uh, that's that crack music, crack music||Chorus||Kanye West & The Game||61||Crack Music||8||Late Registration||
That real black music, black music||Chorus||Kanye West & The Game||62||Crack Music||8||Late Registration||
(La la la la la la la lah, la la la la la lah)||Chorus||Kanye West & The Game||63||Crack Music||8||Late Registration||
Our Father, give us this day, our daily bread||Outro||Malik Yusef||64||Crack Music||8||Late Registration||
Before the feds give us these days and take our daily bread||Outro||Malik Yusef||65||Crack Music||8||Late Registration||
See I done did all this ol' bullshit||Outro||Malik Yusef||66||Crack Music||8||Late Registration||
And to atone, I throw a lil' somethin' somethin' on the pulpit||Outro||Malik Yusef||67||Crack Music||8||Late Registration||
We took that shit, measured it and then cooked that shit||Outro||Malik Yusef||68||Crack Music||8||Late Registration||
And what we gave back was crack music||Outro||Malik Yusef||69||Crack Music||8||Late Registration||
And now we ooze it through they nooks and crannies||Outro||Malik Yusef||70||Crack Music||8||Late Registration||
So our mommas ain't got to be they cooks and nannies||Outro||Malik Yusef||71||Crack Music||8||Late Registration||
And we gon' repo everything they ever took from granny||Outro||Malik Yusef||72||Crack Music||8||Late Registration||
Now the former slaves trade hooks for Grammys||Outro||Malik Yusef||73||Crack Music||8||Late Registration||
This dark diction has become America's addiction||Outro||Malik Yusef||74||Crack Music||8||Late Registration||
Those who ain't even black use it||Outro||Malik Yusef||75||Crack Music||8||Late Registration||
We gon' keep baggin' up this here crack music||Outro||Malik Yusef||76||Crack Music||8||Late Registration||
I know it's past visiting hours||Verse 1||Kanye West||1||Roses||9||Late Registration||
But can I please give her these flowers?||Verse 1||Kanye West||2||Roses||9||Late Registration||
The doctor don't wanna take procedures||Verse 1||Kanye West||3||Roses||9||Late Registration||
He claim her heart can't take the anaesthesia||Verse 1||Kanye West||4||Roses||9||Late Registration||
It'll send her body into a seizure||Verse 1||Kanye West||5||Roses||9||Late Registration||
That lil' thing by the hospital bed, it'll stop beepin||Verse 1||Kanye West||6||Roses||9||Late Registration||
Hey, chick, I'm at a loss for words||Verse 1||Kanye West||7||Roses||9||Late Registration||
What do you say at this time? Remember when I was 9?||Verse 1||Kanye West||8||Roses||9||Late Registration||
Tell her everything gon' be fine, but I be lyin'||Verse 1||Kanye West||9||Roses||9||Late Registration||
Her family cryin', they want her to live, and she tryin'||Verse 1||Kanye West||10||Roses||9||Late Registration||
I'm arguin' like what kind of doctor can we fly in||Verse 1||Kanye West||11||Roses||9||Late Registration||
You know the best medicine go to people that's paid||Verse 1||Kanye West||12||Roses||9||Late Registration||
If Magic Johnson got a cure for AIDS||Verse 1||Kanye West||13||Roses||9||Late Registration||
And all the broke motherfuckers passed away||Verse 1||Kanye West||14||Roses||9||Late Registration||
You telling me if my grandma's in the NBA||Verse 1||Kanye West||15||Roses||9||Late Registration||
Right now she'd be okay? But since she||Verse 1||Kanye West||16||Roses||9||Late Registration||
Was just a secretary, worked for the church for 35 years||Verse 1||Kanye West||17||Roses||9||Late Registration||
Things 'sposed to stop right here||Verse 1||Kanye West||18||Roses||9||Late Registration||
My grandfather tryin' to pull it together, he's strong||Verse 1||Kanye West||19||Roses||9||Late Registration||
That's where I get my confidence from||Verse 1||Kanye West||20||Roses||9||Late Registration||
I asked the nurse "Did you do the research?"||Verse 1||Kanye West||21||Roses||9||Late Registration||
She asked me, "Can you sign some t-shirts?"||Verse 1||Kanye West||22||Roses||9||Late Registration||
Bitch, is you smokin reefer?||Verse 1||Kanye West||23||Roses||9||Late Registration||
You don't see that we hurt? But still–||Verse 1||Kanye West||24||Roses||9||Late Registration||
I smile, when Rosie comes to see me||Hook||Bill Withers & Tony Williams||25||Roses||9||Late Registration||
And I can't wait for a sunny day (Seeing it through your eyes)||Hook||Bill Withers & Tony Williams||26||Roses||9||Late Registration||
Can't wait for the clouds to break||Hook||Bill Withers & Tony Williams||27||Roses||9||Late Registration||
They outside of the emergency room, room||Verse 2||Kanye West||28||Roses||9||Late Registration||
You can feel my heartbeat, beat, beat||Verse 2||Kanye West||29||Roses||9||Late Registration||
If she gon' pull through, we gon' find out soon||Verse 2||Kanye West||30||Roses||9||Late Registration||
But right now she asleep, sleep, sleep||Verse 2||Kanye West||31||Roses||9||Late Registration||
My momma say they say she could pass away any day||Verse 2||Kanye West||32||Roses||9||Late Registration||
Hey chick, what these doctors know anyway?||Verse 2||Kanye West||33||Roses||9||Late Registration||
Let me see the X-rays, I ain't no expert, I'm just hurt||Verse 2||Kanye West||34||Roses||9||Late Registration||
Cousin Kim took off of work||Verse 2||Kanye West||35||Roses||9||Late Registration||
Plus my Aunt Shirley, Aunt Beverly, Aunt Clay and Aunt Jean||Verse 2||Kanye West||36||Roses||9||Late Registration||
So many Aunties we could have an Auntie Team||Verse 2||Kanye West||37||Roses||9||Late Registration||
Feel like Amerie, it's just "One Thing"||Verse 2||Kanye West||38||Roses||9||Late Registration||
When they said that she made it you see they eyes gleam||Verse 2||Kanye West||39||Roses||9||Late Registration||
I think we at a all-time high||Verse 2||Kanye West||40||Roses||9||Late Registration||
To get there, we run, we fly, we drive||Verse 2||Kanye West||41||Roses||9||Late Registration||
'Cause with my family we know where home is||Verse 2||Kanye West||42||Roses||9||Late Registration||
And so instead of sending flowers, we the roses||Verse 2||Kanye West||43||Roses||9||Late Registration||
I smile, when Rosie comes to see me||Hook||Bill Withers & Tony Williams||44||Roses||9||Late Registration||
And I can't wait for a sunny day (Seeing it through your eyes)||Hook||Bill Withers & Tony Williams||45||Roses||9||Late Registration||
Can't wait for the clouds to break||Hook||Bill Withers & Tony Williams||46||Roses||9||Late Registration||
'Cause Rosie brings the sunshine (Oh)||Break||Bill Withers & Patti LaBelle||47||Roses||9||Late Registration||
I smile, when Rosie comes to see me||Hook||Bill Withers & Tony Williams||48||Roses||9||Late Registration||
And I can't wait for a sunny day (Seeing it through your eyes)||Hook||Bill Withers & Tony Williams||49||Roses||9||Late Registration||
Can't wait for the clouds to break||Hook||Bill Withers & Tony Williams||50||Roses||9||Late Registration||
I, smile, when Rosie comes to see me||Hook||Bill Withers & Patti LaBelle||51||Roses||9||Late Registration||
And I'm sad when Rosie goes away||Hook||Bill Withers & Patti LaBelle||52||Roses||9||Late Registration||
'Cause Rosie brings the sunshine (Say)||Hook||Bill Withers & Patti LaBelle||53||Roses||9||Late Registration||
Can't wait, I can't wait, no||Outro||Patti LaBelle||54||Roses||9||Late Registration||
Can't wait, I can't wait, no||Outro||Patti LaBelle||55||Roses||9||Late Registration||
Can't wait, I, can't wait||Outro||Patti LaBelle||56||Roses||9||Late Registration||
No, can't wait, for, for a sunny day||Outro||Patti LaBelle||57||Roses||9||Late Registration||
Momma can't wait, for the clouds to break||Outro||Patti LaBelle||58||Roses||9||Late Registration||
Mm mmm mm mm-mm mm-mm||Outro||Patti LaBelle||59||Roses||9||Late Registration||
Oh oh oh oh no no, say||Outro||Patti LaBelle||60||Roses||9||Late Registration||
Tellin' you the truth now||Outro||Patti LaBelle||61||Roses||9||Late Registration||
Said I can't wait, uh-uh||Outro||Patti LaBelle||62||Roses||9||Late Registration||
I won't wait, no||Outro||Patti LaBelle||63||Roses||9||Late Registration||
I always knew that one day, they'd try to bring me down||Hook||Brandy||1||Bring Me Down||10||Late Registration||
Way down, way down||Hook||Brandy||2||Bring Me Down||10||Late Registration||
One day, they'd tried to bring me down||Hook||Brandy||3||Bring Me Down||10||Late Registration||
Always knew that one day, they'd try to bring me down||Hook||Brandy||4||Bring Me Down||10||Late Registration||
Way down, they'd try to bring me down||Hook||Brandy||5||Bring Me Down||10||Late Registration||
We gon' to Mass today, we have to pray||Verse||Kanye West||6||Bring Me Down||10||Late Registration||
Besides what the pastor say, I have to say||Verse||Kanye West||7||Bring Me Down||10||Late Registration||
Since Pac passed away||Verse||Kanye West||8||Bring Me Down||10||Late Registration||
Most you rappers don't even deserve a track from me||Verse||Kanye West||9||Bring Me Down||10||Late Registration||
You see, if you ever wanted to ever be anything||Verse||Kanye West||10||Bring Me Down||10||Late Registration||
There'd always be somebody that shoot down any dream||Verse||Kanye West||11||Bring Me Down||10||Late Registration||
There'll always be haters, that's the way it is||Verse||Kanye West||12||Bring Me Down||10||Late Registration||
Hater niggas marry hater bitches and have hater kids||Verse||Kanye West||13||Bring Me Down||10||Late Registration||
But they gon' have to take my life 'fore they take my drive||Verse||Kanye West||14||Bring Me Down||10||Late Registration||
'Cause when I was barely livin', that's what kept me alive||Verse||Kanye West||15||Bring Me Down||10||Late Registration||
Just the thought that maybe it could be better than what we at at this time||Verse||Kanye West||16||Bring Me Down||10||Late Registration||
Make it out of this grind, 'fore I'm out of my mind||Verse||Kanye West||17||Bring Me Down||10||Late Registration||
And get some leeway on the "he say, she say"||Verse||Kanye West||18||Bring Me Down||10||Late Registration||
Your girl don't like me, how long has she been gay?||Verse||Kanye West||19||Bring Me Down||10||Late Registration||
Spanish girls say "Yo, no hablo inglés"||Verse||Kanye West||20||Bring Me Down||10||Late Registration||
And everybody want to run to me for their sing-le||Verse||Kanye West||21||Bring Me Down||10||Late Registration||
It's funny how these wack niggas need my help||Verse||Kanye West||22||Bring Me Down||10||Late Registration||
Wasn't around when I couldn't feed myself||Verse||Kanye West||23||Bring Me Down||10||Late Registration||
Dawg, if I was you, I wouldn't feel myself||Verse||Kanye West||24||Bring Me Down||10||Late Registration||
Dawg, if I was you, I'd kill myself!||Verse||Kanye West||25||Bring Me Down||10||Late Registration||
Made a mil' myself and I'm still myself||Verse||Kanye West||26||Bring Me Down||10||Late Registration||
And I'mma look in the mirror if I need some help||Verse||Kanye West||27||Bring Me Down||10||Late Registration||
Now I'll speak from the heart, y'all all frontin'||Verse||Kanye West||28||Bring Me Down||10||Late Registration||
Everybody feel a way about K but at least y'all feel something!||Verse||Kanye West||29||Bring Me Down||10||Late Registration||
What you calling?||Bridge||Brandy||30||Bring Me Down||10||Late Registration||
I let all in for getting what some get will get ya||Bridge||Brandy||31||Bring Me Down||10||Late Registration||
What kind of dream we found?||Bridge||Brandy||32||Bring Me Down||10||Late Registration||
See, I'm often catching crosswinds||Bridge||Brandy||33||Bring Me Down||10||Late Registration||
Forgetting where the hell I met you||Bridge||Brandy||34||Bring Me Down||10||Late Registration||
And try to bring me down||Bridge||Brandy||35||Bring Me Down||10||Late Registration||
I always knew that one day, they'd try to bring me down||Hook||Brandy||36||Bring Me Down||10||Late Registration||
Way down, way down||Hook||Brandy||37||Bring Me Down||10||Late Registration||
One day, they'd tried to bring me down||Hook||Brandy||38||Bring Me Down||10||Late Registration||
Always knew that one day, they'd try to bring me down||Hook||Brandy||39||Bring Me Down||10||Late Registration||
Way down, they'd try to bring me down||Hook||Brandy||40||Bring Me Down||10||Late Registration||
You make me smile with my heart, ohh||Intro||Etta James||1||Addiction||11||Late Registration||
Why everything that's supposed to be bad make me feel so good?||Chorus||Kanye West, Etta James||2||Addiction||11||Late Registration||
Everything they told me not to is exactly what I would||Chorus||Kanye West, Etta James||3||Addiction||11||Late Registration||
Man, I tried to stop man, I tried the best I could||Chorus||Kanye West, Etta James||4||Addiction||11||Late Registration||
But you make me smile||Chorus||Kanye West, Etta James||5||Addiction||11||Late Registration||
What's your addiction? Is it money? Is it girls? Is it weed?||Verse 1||Kanye West, Etta James||6||Addiction||11||Late Registration||
I've been afflicted by not one, not two, but all three||Verse 1||Kanye West, Etta James||7||Addiction||11||Late Registration||
She's got the same thing, about me, but more, about us||Verse 1||Kanye West, Etta James||8||Addiction||11||Late Registration||
She's coming over, so I guess, that means, I'm her drugs||Verse 1||Kanye West, Etta James||9||Addiction||11||Late Registration||
(You make me smile)||Verse 1||Kanye West, Etta James||10||Addiction||11||Late Registration||
Just let me peek now, I mean damn, I'm so curious||Verse 1||Kanye West, Etta James||11||Addiction||11||Late Registration||
She's got a lover, so the lies, and the lust, is a rush||Verse 1||Kanye West, Etta James||12||Addiction||11||Late Registration||
Time's of the essence, I need, you to be spontaneous||Verse 1||Kanye West, Etta James||13||Addiction||11||Late Registration||
Roll up the doja, Henny and Co-Co-Coca-Cola||Verse 1||Kanye West, Etta James||14||Addiction||11||Late Registration||
(You make me smile with my heart, ohh)||Verse 1||Kanye West, Etta James||15||Addiction||11||Late Registration||
Then I'm co-coming over cause it's ne-never over||Verse 1||Kanye West, Etta James||16||Addiction||11||Late Registration||
Why everything that's supposed to be bad make me feel so good?||Chorus||Kanye West, Etta James||17||Addiction||11||Late Registration||
Everything they told me not to is exactly what I would||Chorus||Kanye West, Etta James||18||Addiction||11||Late Registration||
Man, I tried to stop man, I tried the best I could||Chorus||Kanye West, Etta James||19||Addiction||11||Late Registration||
But you make me smile||Chorus||Kanye West, Etta James||20||Addiction||11||Late Registration||
I see the emotion in your eyes, that you, try not to show||Verse 2||Kanye West, Etta James||21||Addiction||11||Late Registration||
We get the closest when you high, or you drunk, or you blown||Verse 2||Kanye West, Etta James||22||Addiction||11||Late Registration||
So I pour the potion, so we could both get high, as we could go||Verse 2||Kanye West, Etta James||23||Addiction||11||Late Registration||
Then I'll get the lotion, and do somethin' to me, when your thighs is exposed (You make me smile)||Verse 2||Kanye West, Etta James||24||Addiction||11||Late Registration||
There's no turning back now, I mean I don't mean to impose||Verse 2||Kanye West, Etta James||25||Addiction||11||Late Registration||
Not now but right now, I need you to undress, and then pose||Verse 2||Kanye West, Etta James||26||Addiction||11||Late Registration||
I'm into that now, catch a vibe, when the doors, get closed||Verse 2||Kanye West, Etta James||27||Addiction||11||Late Registration||
Roll up the doja, Henny and Co-Co-Coca Cola||Verse 2||Kanye West, Etta James||28||Addiction||11||Late Registration||
(You make me smile with my heart)||Verse 2||Kanye West, Etta James||29||Addiction||11||Late Registration||
And I keep co-coming over cause it's ne-never over||Verse 2||Kanye West, Etta James||30||Addiction||11||Late Registration||
Why everything that's supposed to be bad make me feel so good?||Chorus||Strings, Etta James||31||Addiction||11||Late Registration||
Everything they told me not to is exactly what I would||Chorus||Strings, Etta James||32||Addiction||11||Late Registration||
Man, I tried to stop man, I tried the best I could||Chorus||Strings, Etta James||33||Addiction||11||Late Registration||
But you make me smile||Chorus||Strings, Etta James||34||Addiction||11||Late Registration||
Why everything that's supposed to be bad make me feel so good?||Chorus||Kanye West, Etta James||35||Addiction||11||Late Registration||
Everything they told me not to is exactly what I would||Chorus||Kanye West, Etta James||36||Addiction||11||Late Registration||
Man, I tried to stop man, I tried the best I could||Chorus||Kanye West, Etta James||37||Addiction||11||Late Registration||
But you make me smile||Chorus||Kanye West, Etta James||38||Addiction||11||Late Registration||
I just wanted to ask you||Outro||Kanye West||39||Addiction||11||Late Registration||
Just wanted to um, let me, how would I put this uhh||Outro||Kanye West||40||Addiction||11||Late Registration||
Let's say all your friends, remember the one||Outro||Kanye West||41||Addiction||11||Late Registration||
You said if you ever she would be the one||Outro||Kanye West||42||Addiction||11||Late Registration||
Ok, ok, ok (You make me smile with my heart)||Outro||Kanye West||43||Addiction||11||Late Registration||
Well I was thinking, hypothetically||Outro||Kanye West||44||Addiction||11||Late Registration||
I mean don't take this seriously||Outro||Kanye West||45||Addiction||11||Late Registration||
Don't take me: I mean just, uhh, not credibly||Outro||Kanye West||46||Addiction||11||Late Registration||
I'm feeling incredibly, I mean let it be||Outro||Kanye West||47||Addiction||11||Late Registration||
I just let it be||Outro||Kanye West||48||Addiction||11||Late Registration||
I mean you, her and me (You make me smile with my heart)||Outro||Kanye West||49||Addiction||11||Late Registration||
I mean you, her and me||Outro||Kanye West||50||Addiction||11||Late Registration||
Maybe, baby, baby||Outro||Kanye West||51||Addiction||11||Late Registration||
You know I was just kidding||Outro||Kanye West||52||Addiction||11||Late Registration||
