data||type||speaker||lineNumber||songTitle||songNumber||album||
Got pulled over, see the brights||Verse 1||Kanye West||7||Hands On||9||JESUS IS KING||
What you doin' on the street at night?||Verse 1||Kanye West||8||Hands On||9||JESUS IS KING||
Wonder if they're gonna read your rights||Verse 1||Kanye West||9||Hands On||9||JESUS IS KING||
Thirteenth Amendment, three strikes||Verse 1||Kanye West||10||Hands On||9||JESUS IS KING||
Made a left when I should've made a right||Verse 1||Kanye West||11||Hands On||9||JESUS IS KING||
Told God last time on life||Verse 1||Kanye West||12||Hands On||9||JESUS IS KING||
Told the devil that I'm going on a strike||Verse 1||Kanye West||13||Hands On||9||JESUS IS KING||
Told the devil when I see him, on sight||Verse 1||Kanye West||14||Hands On||9||JESUS IS KING||
I've been working for you my whole life||Verse 1||Kanye West||15||Hands On||9||JESUS IS KING||
Told the devil that I'm going on a strike||Verse 1||Kanye West||16||Hands On||9||JESUS IS KING||
I've been working for you my whole life||Verse 1||Kanye West||17||Hands On||9||JESUS IS KING||
Nothing worse than a hypocrite||Verse 1||Kanye West||18||Hands On||9||JESUS IS KING||
Change, he ain't really different||Verse 1||Kanye West||19||Hands On||9||JESUS IS KING||
He ain't even try to get permission||Verse 1||Kanye West||20||Hands On||9||JESUS IS KING||
Ask for advice and they dissed him||Verse 1||Kanye West||21||Hands On||9||JESUS IS KING||
Said I'm finna do a gospel album||Verse 1||Kanye West||22||Hands On||9||JESUS IS KING||
What have you been hearin' from the Christians?||Verse 1||Kanye West||23||Hands On||9||JESUS IS KING||
They'll be the first one to judge me||Verse 1||Kanye West||24||Hands On||9||JESUS IS KING||
Make it feel like nobody love me||Verse 1||Kanye West||25||Hands On||9||JESUS IS KING||
They'll be the first one to judge me||Verse 1||Kanye West||26||Hands On||9||JESUS IS KING||
Feelin' like nobody love me||Verse 1||Kanye West||27||Hands On||9||JESUS IS KING||
Told people God was my mission||Verse 1||Kanye West||28||Hands On||9||JESUS IS KING||
What have you been hearin' from the Christians?||Verse 1||Kanye West||29||Hands On||9||JESUS IS KING||
They'll be the first one to judge me||Verse 1||Kanye West||30||Hands On||9||JESUS IS KING||
Make it feel like nobody love me||Verse 1||Kanye West||31||Hands On||9||JESUS IS KING||
Make you feel alone in the dark and you'll never see the light||Verse 1||Kanye West||32||Hands On||9||JESUS IS KING||
Man, you're never seein' home and you never see the domes||Verse 1||Kanye West||33||Hands On||9||JESUS IS KING||
I can feel it when I write, point of livin' in the right||Verse 1||Kanye West||34||Hands On||9||JESUS IS KING||
If they only see the wrongs, never listen to the songs||Verse 1||Kanye West||35||Hands On||9||JESUS IS KING||
Just to listen is a fight, but you booked me for the fight||Verse 1||Kanye West||36||Hands On||9||JESUS IS KING||
It's so hard to get along if they only see the slight||Verse 1||Kanye West||37||Hands On||9||JESUS IS KING||
From the love of religion||Verse 1||Kanye West||38||Hands On||9||JESUS IS KING||
What have you been hearin' from the Christians?||Verse 1||Kanye West||39||Hands On||9||JESUS IS KING||
They'll be the first one to judge me||Verse 1||Kanye West||40||Hands On||9||JESUS IS KING||
Make it seem like nobody love me||Verse 1||Kanye West||41||Hands On||9||JESUS IS KING||
I'm not tryna lead you to Visas||Verse 1||Kanye West||42||Hands On||9||JESUS IS KING||
But if I try to lead you to Jesus||Verse 1||Kanye West||43||Hands On||9||JESUS IS KING||
We get called halfway believers||Verse 1||Kanye West||44||Hands On||9||JESUS IS KING||
Only halfway read Ephesians||Verse 1||Kanye West||45||Hands On||9||JESUS IS KING||
Only if they knew what I knew, uh||Verse 1||Kanye West||46||Hands On||9||JESUS IS KING||
I was never new 'til I knew of||Verse 1||Kanye West||47||Hands On||9||JESUS IS KING||
True and living God, Yeshua||Verse 1||Kanye West||48||Hands On||9||JESUS IS KING||
The true and living God||Verse 1||Kanye West||49||Hands On||9||JESUS IS KING||
(Somebody pray for me)||Verse 1||Kanye West||50||Hands On||9||JESUS IS KING||
Hand 'em||Refrain||Fred Hammond||51||Hands On||9||JESUS IS KING||
Hands up high, hands on, hands on||Refrain||Fred Hammond||52||Hands On||9||JESUS IS KING||
Hands on, hands up||Refrain||Fred Hammond||53||Hands On||9||JESUS IS KING||
In your face, the reason||Refrain||Fred Hammond||54||Hands On||9||JESUS IS KING||
Hands on, yeah, hands on||Refrain||Fred Hammond||55||Hands On||9||JESUS IS KING||
I deserve all the criticism you got||Verse 2||Fred Hammond & Kanye West||56||Hands On||9||JESUS IS KING||
If that's all the love you have, that's all you got||Verse 2||Fred Hammond & Kanye West||57||Hands On||9||JESUS IS KING||
To sing of change, you think I'm joking||Verse 2||Fred Hammond & Kanye West||58||Hands On||9||JESUS IS KING||
To praise His name, you ask what I'm smoking||Verse 2||Fred Hammond & Kanye West||59||Hands On||9||JESUS IS KING||
Yes, I understand your reluctancy, yeah||Verse 2||Fred Hammond & Kanye West||60||Hands On||9||JESUS IS KING||
But I have a request, you see||Verse 2||Fred Hammond & Kanye West||61||Hands On||9||JESUS IS KING||
Don't throw me up, lay your hands on me||Verse 2||Fred Hammond & Kanye West||62||Hands On||9||JESUS IS KING||
Please, pray for me||Verse 2||Fred Hammond & Kanye West||63||Hands On||9||JESUS IS KING||
Hold myself on death||Verse 2||Fred Hammond & Kanye West||64||Hands On||9||JESUS IS KING||
Hold it down, all fallen down||Verse 2||Fred Hammond & Kanye West||65||Hands On||9||JESUS IS KING||
Somebody pray for me||Verse 2||Fred Hammond & Kanye West||66||Hands On||9||JESUS IS KING||
Hand 'em||Refrain||Fred Hammond||67||Hands On||9||JESUS IS KING||
Hands up high, hands on, hands on||Refrain||Fred Hammond||68||Hands On||9||JESUS IS KING||
Hands on, hands up||Refrain||Fred Hammond||69||Hands On||9||JESUS IS KING||
In your face, the reason||Refrain||Fred Hammond||70||Hands On||9||JESUS IS KING||
Hands on, yeah, hands on||Refrain||Fred Hammond||71||Hands On||9||JESUS IS KING||
Oh, oh, oh, oh, oh, oh||Intro||Kanye West||1||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh, oh-oh, oh, oh||Intro||Kanye West||2||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh, oh, oh, oh||Intro||Kanye West||3||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh, oh-oh, oh, oh||Intro||Kanye West||4||Use This Gospel||10||JESUS IS KING||
Use this gospel for protection||Chorus||Kanye West||5||Use This Gospel||10||JESUS IS KING||
It's a hard road to Heaven||Chorus||Kanye West||6||Use This Gospel||10||JESUS IS KING||
We call on Your blessings||Chorus||Kanye West||7||Use This Gospel||10||JESUS IS KING||
In the Father, we put our faith||Chorus||Kanye West||8||Use This Gospel||10||JESUS IS KING||
King of the kingdom||Chorus||Kanye West||9||Use This Gospel||10||JESUS IS KING||
Our demons are tremblin'||Chorus||Kanye West||10||Use This Gospel||10||JESUS IS KING||
Holy angels defendin'||Chorus||Kanye West||11||Use This Gospel||10||JESUS IS KING||
In the Father, we put our faith||Chorus||Kanye West||12||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh, oh, oh, oh||Post-Chorus||Kanye West||13||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh, oh-oh, oh, oh||Post-Chorus||Kanye West||14||Use This Gospel||10||JESUS IS KING||
How could He not be the greatest?||Verse 1||Pusha T||15||Use This Gospel||10||JESUS IS KING||
In my bed, under covers when undercovers had raided||Verse 1||Pusha T||16||Use This Gospel||10||JESUS IS KING||
My presence is happy belated||Verse 1||Pusha T||17||Use This Gospel||10||JESUS IS KING||
Fashionably late, I'm just glad that you made it||Verse 1||Pusha T||18||Use This Gospel||10||JESUS IS KING||
The best is yet to come, I'm just glad that you waited||Verse 1||Pusha T||19||Use This Gospel||10||JESUS IS KING||
They all say they real 'til it's time to appraise it||Verse 1||Pusha T||20||Use This Gospel||10||JESUS IS KING||
I seen them come and go, you only the latest||Verse 1||Pusha T||21||Use This Gospel||10||JESUS IS KING||
But who am I to judge? I'm crooked as Vegas||Verse 1||Pusha T||22||Use This Gospel||10||JESUS IS KING||
Use this gospel for protection||Chorus||Kanye West||23||Use This Gospel||10||JESUS IS KING||
It's a hard road to Heaven||Chorus||Kanye West||24||Use This Gospel||10||JESUS IS KING||
We call on Your blessings||Chorus||Kanye West||25||Use This Gospel||10||JESUS IS KING||
In the Father, we put our faith||Chorus||Kanye West||26||Use This Gospel||10||JESUS IS KING||
King of the kingdom||Chorus||Kanye West||27||Use This Gospel||10||JESUS IS KING||
Our demons are tremblin'||Chorus||Kanye West||28||Use This Gospel||10||JESUS IS KING||
Holy angels defendin'||Chorus||Kanye West||29||Use This Gospel||10||JESUS IS KING||
In the Father, we put our faith||Chorus||Kanye West||30||Use This Gospel||10||JESUS IS KING||
A lot of damaged souls, I done damaged those||Verse 2||No Malice||31||Use This Gospel||10||JESUS IS KING||
And in my arrogance, took a camera pose||Verse 2||No Malice||32||Use This Gospel||10||JESUS IS KING||
Caught with a trunk of Barry Manilows||Verse 2||No Malice||33||Use This Gospel||10||JESUS IS KING||
They sing a different tune when the slammer close||Verse 2||No Malice||34||Use This Gospel||10||JESUS IS KING||
From the concrete grew a rose||Verse 2||No Malice||35||Use This Gospel||10||JESUS IS KING||
They give you Wraith talk, I give you faith talk||Verse 2||No Malice||36||Use This Gospel||10||JESUS IS KING||
Blindfolded on this road, watch me faith walk||Verse 2||No Malice||37||Use This Gospel||10||JESUS IS KING||
Just hold on to your brother when his faith lost||Verse 2||No Malice||38||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh (Work, work, work, work)||Outro||Kanye West||39||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh (Work, work, work, work)||Outro||Kanye West||40||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh (Work, work, work, work)||Outro||Kanye West||41||Use This Gospel||10||JESUS IS KING||
Oh-oh, oh, oh (Work, work, work, work)||Outro||Kanye West||42||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh (Work, work, work, work)||Outro||Kanye West||43||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh (Work, work, work, work)||Outro||Kanye West||44||Use This Gospel||10||JESUS IS KING||
Oh, oh, oh (Work, work, work, work)||Outro||Kanye West||45||Use This Gospel||10||JESUS IS KING||
Oh-oh, oh, oh (Work, work, work, work)||Outro||Kanye West||46||Use This Gospel||10||JESUS IS KING||
Every knee shall bow||Verse||Kanye West||1||Jesus Is Lord||11||JESUS IS KING||
Every tongue confess||Verse||Kanye West||2||Jesus Is Lord||11||JESUS IS KING||
Jesus is Lord||Verse||Kanye West||3||Jesus Is Lord||11||JESUS IS KING||
Jesus is Lord||Verse||Kanye West||4||Jesus Is Lord||11||JESUS IS KING||
Every knee shall bow||Verse||Kanye West||5||Jesus Is Lord||11||JESUS IS KING||
Every tongue confess||Verse||Kanye West||6||Jesus Is Lord||11||JESUS IS KING||
Jesus is Lord||Verse||Kanye West||7||Jesus Is Lord||11||JESUS IS KING||
Jesus is Lord||Verse||Kanye West||8||Jesus Is Lord||11||JESUS IS KING||
