data||type||speaker||lineNumber||songTitle||songNumber||album||
And if they hate then let 'em hate and watch the money pile up"||Verse 1||Kanye West||25||Good Life||5||Graduation||
The good life||Verse 1||Kanye West||26||Good Life||5||Graduation||
Now I, I go for mine, I got to shine||Chorus||Kanye West & T-Pain||27||Good Life||5||Graduation||
(Now throw yo' hands up in the sky)||Chorus||Kanye West & T-Pain||28||Good Life||5||Graduation||
Now I, I go for mine, I got to shine||Chorus||Kanye West & T-Pain||29||Good Life||5||Graduation||
(Now throw yo' hands up in the sky)||Chorus||Kanye West & T-Pain||30||Good Life||5||Graduation||
(I'ma get on this TV momma, I'ma)||Chorus||Kanye West & T-Pain||31||Good Life||5||Graduation||
(I'ma put shit down)||Chorus||Kanye West & T-Pain||32||Good Life||5||Graduation||
Ayy (Ayy), ayy (Ayy)||Chorus||Kanye West & T-Pain||33||Good Life||5||Graduation||
Ayy (Ayy), ayy (I'm good)||Chorus||Kanye West & T-Pain||34||Good Life||5||Graduation||
Welcome to the good life!||Verse 2||Kanye West & (T-Pain)||35||Good Life||5||Graduation||
Where we like the girls who ain't on TV||Verse 2||Kanye West & (T-Pain)||36||Good Life||5||Graduation||
'Cause they got mo' (Ass than the models)||Verse 2||Kanye West & (T-Pain)||37||Good Life||5||Graduation||
The good life, so keep it comin' with the bottles||Verse 2||Kanye West & (T-Pain)||38||Good Life||5||Graduation||
'Cause she feel booze like she bombed at Apollo||Verse 2||Kanye West & (T-Pain)||39||Good Life||5||Graduation||
The good life, it feel like Houston||Verse 2||Kanye West & (T-Pain)||40||Good Life||5||Graduation||
It feel like Philly, it feel like D.C||Verse 2||Kanye West & (T-Pain)||41||Good Life||5||Graduation||
It feel like VA or the Bay or Yay||Verse 2||Kanye West & (T-Pain)||42||Good Life||5||Graduation||
Ayy, this is the good life (Welcome to the good life)||Verse 2||Kanye West & (T-Pain)||43||Good Life||5||Graduation||
Homie, tell me what's good||Verse 2||Kanye West & (T-Pain)||44||Good Life||5||Graduation||
Why I only got a problem when you in the hood (Welcome to the good life)||Verse 2||Kanye West & (T-Pain)||45||Good Life||5||Graduation||
Like I'm new in the hood||Verse 2||Kanye West & (T-Pain)||46||Good Life||5||Graduation||
The only thing I wish, I wish a nigga would (Welcome to the good life!)||Verse 2||Kanye West & (T-Pain)||47||Good Life||5||Graduation||
He probably think he could||Verse 2||Kanye West & (T-Pain)||48||Good Life||5||Graduation||
But, but, I don't think he should (Welcome to the good life)||Verse 2||Kanye West & (T-Pain)||49||Good Life||5||Graduation||
50 told me, "Go 'head, switch the style up||Verse 2||Kanye West & (T-Pain)||50||Good Life||5||Graduation||
And if they hate then let 'em hate and watch the money pile up"||Verse 2||Kanye West & (T-Pain)||51||Good Life||5||Graduation||
The good life||Verse 2||Kanye West & (T-Pain)||52||Good Life||5||Graduation||
Now I, I go for mine, I gots to shine||Chorus||Kanye West & T-Pain||53||Good Life||5||Graduation||
(Now throw yo' hands up in the sky)||Chorus||Kanye West & T-Pain||54||Good Life||5||Graduation||
Now I, I go for mine, I gots to shine||Chorus||Kanye West & T-Pain||55||Good Life||5||Graduation||
(Now throw yo' hands up in the sky)||Chorus||Kanye West & T-Pain||56||Good Life||5||Graduation||
I'ma get on the TV momma, I'ma||Chorus||Kanye West & T-Pain||57||Good Life||5||Graduation||
I'ma put shit down||Chorus||Kanye West & T-Pain||58||Good Life||5||Graduation||
(Ayy) ayy (Ayy), ayy||Chorus||Kanye West & T-Pain||59||Good Life||5||Graduation||
(Ayy) ayy (Ayy), I'm good||Chorus||Kanye West & T-Pain||60||Good Life||5||Graduation||
Have you ever popped champagne on a plane, while gettin' some brain||Verse 3||Kanye West||61||Good Life||5||Graduation||
Whipped it out, she said "I never seen Snakes on a Plane"||Verse 3||Kanye West||62||Good Life||5||Graduation||
Whether you broke or rich you gotta get this||Verse 3||Kanye West||63||Good Life||5||Graduation||
Havin' money's not everything, not havin' it is||Verse 3||Kanye West||64||Good Life||5||Graduation||
I was splurgin' on Tryst, but when I get my card back||Verse 3||Kanye West||65||Good Life||5||Graduation||
Activated, I'm back to Vegas||Verse 3||Kanye West||66||Good Life||5||Graduation||
'Cause (The good life) I always had a passion for flashin'||Verse 3||Kanye West||67||Good Life||5||Graduation||
Befo' I had it, I closed my eyes and imagined the good life||Verse 3||Kanye West||68||Good Life||5||Graduation||
Better than the life I lived||Outro||T-Pain||69||Good Life||5||Graduation||
When I thought that I was gonna go crazy||Outro||T-Pain||70||Good Life||5||Graduation||
And now my grandmomma||Outro||T-Pain||71||Good Life||5||Graduation||
Ain't the only girl callin' me "baby"||Outro||T-Pain||72||Good Life||5||Graduation||
If you feelin' me now||Outro||T-Pain||73||Good Life||5||Graduation||
Then put yo hands up in the sky, and let me hear you say||Outro||T-Pain||74||Good Life||5||Graduation||
Hey, hey, ooh I'm good!||Outro||T-Pain||75||Good Life||5||Graduation||
It's what you all been waiting for, ain't it?||Verse 1||Kanye West||1||Barry Bonds||7||Graduation||
What people pay paper for, damn it||Verse 1||Kanye West||2||Barry Bonds||7||Graduation||
They can't stand it, they want something new||Verse 1||Kanye West||3||Barry Bonds||7||Graduation||
So let's get reacquainted, became the hood favorite||Verse 1||Kanye West||4||Barry Bonds||7||Graduation||
I can't even explain it, I surprise myself too||Verse 1||Kanye West||5||Barry Bonds||7||Graduation||
Life of a Don, lights keep glowin'||Chorus||Kanye West||6||Barry Bonds||7||Graduation||
Comin' in the club wit' that fresh shit on||Chorus||Kanye West||7||Barry Bonds||7||Graduation||
Wit' somethin' crazy on my arm, uh-huh-hum||Chorus||Kanye West||8||Barry Bonds||7||Graduation||
And here's another hit, Barry Bonds||Chorus||Kanye West||9||Barry Bonds||7||Graduation||
We outta here, baby! We outta here, baby!||Refrain||Kanye West||10||Barry Bonds||7||Graduation||
We outta here, baby!||Refrain||Kanye West||11||Barry Bonds||7||Graduation||
Dude! Fresh off the plane—Konnichiwa, bitches||Verse 2||Kanye West||12||Barry Bonds||7||Graduation||
Turn around another plane, my passport on pivot||Verse 2||Kanye West||13||Barry Bonds||7||Graduation||
Ask for it, I did it—that asshole done did it||Verse 2||Kanye West||14||Barry Bonds||7||Graduation||
Talked it, then he lived it, spit it, then he shit it||Verse 2||Kanye West||15||Barry Bonds||7||Graduation||
I don't need writērs, I might bounce ideas||Verse 2||Kanye West||16||Barry Bonds||7||Graduation||
But only I could come up with some shit like this||Verse 2||Kanye West||17||Barry Bonds||7||Graduation||
I done played the underdog my whole career||Verse 2||Kanye West||18||Barry Bonds||7||Graduation||
I've been a very good sport, haven't I, this year?||Verse 2||Kanye West||19||Barry Bonds||7||Graduation||
They say, "He goin' crazy and we seen this before"||Verse 2||Kanye West||20||Barry Bonds||7||Graduation||
But I'm doing pretty good as far as geniuses go||Verse 2||Kanye West||21||Barry Bonds||7||Graduation||
And I'm doing pretty hood in my pink polo||Verse 2||Kanye West||22||Barry Bonds||7||Graduation||
Nigga, please, how you gon' say I ain't no Lo-head?||Verse 2||Kanye West||23||Barry Bonds||7||Graduation||
'Cause my Dior got me more model head?||Verse 2||Kanye West||24||Barry Bonds||7||Graduation||
I'm insulted, you should go 'head||Verse 2||Kanye West||25||Barry Bonds||7||Graduation||
And bow so hard 'til your knees hit your forehead||Verse 2||Kanye West||26||Barry Bonds||7||Graduation||
And the flow just hit code red||Verse 2||Kanye West||27||Barry Bonds||7||Graduation||
Top five MCs, you ain't gotta remind me||Verse 2||Kanye West||28||Barry Bonds||7||Graduation||
Top five MCs, you gotta rewind me||Verse 2||Kanye West||29||Barry Bonds||7||Graduation||
I'm high up on the line, you could get behind me||Verse 2||Kanye West||30||Barry Bonds||7||Graduation||
But my head's so big, you can't sit behind me||Verse 2||Kanye West||31||Barry Bonds||7||Graduation||
Life of a Don, lights keep glowin'||Chorus||Kanye West||32||Barry Bonds||7||Graduation||
Comin' in the club wit' that fresh shit on||Chorus||Kanye West||33||Barry Bonds||7||Graduation||
Wit' somethin' crazy on my arm, uh-huh-hum||Chorus||Kanye West||34||Barry Bonds||7||Graduation||
And here's another hit, Barry Bonds||Chorus||Kanye West||35||Barry Bonds||7||Graduation||
Yeah, yeah, we outta here, baby!||Refrain||Lil Wayne||36||Barry Bonds||7||Graduation||
What? What? We outta here, baby!||Refrain||Lil Wayne||37||Barry Bonds||7||Graduation||
Ayy, Mr. West, we so outta here, baby!||Refrain||Lil Wayne||38||Barry Bonds||7||Graduation||
And me? I'm Mr. Weezy Baby, yeah!||Refrain||Lil Wayne||39||Barry Bonds||7||Graduation||
I'm so bright, not shady||Verse 3||Lil Wayne||40||Barry Bonds||7||Graduation||
My teeth and my ice so white like Shady||Verse 3||Lil Wayne||41||Barry Bonds||7||Graduation||
Ice in my teeth so refrigerated||Verse 3||Lil Wayne||42||Barry Bonds||7||Graduation||
I'm so fuckin' good like I'm sleepin' with Meagan (Ha!)||Verse 3||Lil Wayne||43||Barry Bonds||7||Graduation||
I'm all about my Franklins, Lincolns, and Reagans||Verse 3||Lil Wayne||44||Barry Bonds||7||Graduation||
Whenever they make them, I shall hayve them||Verse 3||Lil Wayne||45||Barry Bonds||7||Graduation||
Oops, I meant "have them"—I'm so crazy||Verse 3||Lil Wayne||46||Barry Bonds||7||Graduation||
But if you play crazy, you be sleeping with daisies||Verse 3||Lil Wayne||47||Barry Bonds||7||Graduation||
I'm such a hayvoc—oops, I meant "havoc"||Verse 3||Lil Wayne||48||Barry Bonds||7||Graduation||
And my drink's still pinker than the Easter rabbit||Verse 3||Lil Wayne||49||Barry Bonds||7||Graduation||
And I'm still col' like Keyshia's family||Verse 3||Lil Wayne||50||Barry Bonds||7||Graduation||
Stove on my waist turn beef to patties (Bow!)||Verse 3||Lil Wayne||51||Barry Bonds||7||Graduation||
And I ate it 'cause I'm so avid (No homo)||Verse 3||Lil Wayne||52||Barry Bonds||7||Graduation||
And I don't front and I don't go backwards||Verse 3||Lil Wayne||53||Barry Bonds||7||Graduation||
And I don't practice, and I don't lack shit||Verse 3||Lil Wayne||54||Barry Bonds||7||Graduation||
And you can get buried—suck my bat, bitch (ha!)||Verse 3||Lil Wayne||55||Barry Bonds||7||Graduation||
We outta here, baby!||Refrain||Kanye West & Lil Wayne||56||Barry Bonds||7||Graduation||
We outta here, baby!||Refrain||Kanye West & Lil Wayne||57||Barry Bonds||7||Graduation||
We outta here, baby!||Refrain||Kanye West & Lil Wayne||58||Barry Bonds||7||Graduation||
Swag at a hundred and climbin', baby, yeah!||Refrain||Kanye West & Lil Wayne||59||Barry Bonds||7||Graduation||
Life of a Don, lights keep glowin'||Chorus||Lil Wayne||60||Barry Bonds||7||Graduation||
Comin' in the club wit' that fresh shit on||Chorus||Lil Wayne||61||Barry Bonds||7||Graduation||
Wit' somethin' crazy on my arm, uh-huh-hum||Chorus||Lil Wayne||62||Barry Bonds||7||Graduation||
And here's another hit, Barry Bonds||Chorus||Lil Wayne||63||Barry Bonds||7||Graduation||
La-da-da da-da da-da da-da da-da da||Intro||Mos Def||1||Drunk and Hot Girls||8||Graduation||
Blap!||Intro||Mos Def||2||Drunk and Hot Girls||8||Graduation||
We go through too much bullshit||Hook||Kanye West||3||Drunk and Hot Girls||8||Graduation||
Just to mess with these drunk and hot girls||Hook||Kanye West||4||Drunk and Hot Girls||8||Graduation||
We go through too much bullshit||Hook||Kanye West||5||Drunk and Hot Girls||8||Graduation||
Just to mess with these drunk and hot girls||Hook||Kanye West||6||Drunk and Hot Girls||8||Graduation||
We go||Hook||Kanye West||7||Drunk and Hot Girls||8||Graduation||
Through too||Hook||Kanye West||8||Drunk and Hot Girls||8||Graduation||
Much shit||Hook||Kanye West||9||Drunk and Hot Girls||8||Graduation||
To mess||Hook||Kanye West||10||Drunk and Hot Girls||8||Graduation||
Mess with||Hook||Kanye West||11||Drunk and Hot Girls||8||Graduation||
These drunk||Hook||Kanye West||12||Drunk and Hot Girls||8||Graduation||
All of these drunk and hot girls||Hook||Kanye West||13||Drunk and Hot Girls||8||Graduation||
Driving around town looking for the best spot||Verse 1||Kanye West||14||Drunk and Hot Girls||8||Graduation||
For the drunk and hot girls||Verse 1||Kanye West||15||Drunk and Hot Girls||8||Graduation||
Up in the club look at here what we got||Verse 1||Kanye West||16||Drunk and Hot Girls||8||Graduation||
Some drunk and hot girls||Verse 1||Kanye West||17||Drunk and Hot Girls||8||Graduation||
Stop dancing with your girlfriend and come dance with me||Verse 1||Kanye West||18||Drunk and Hot Girls||8||Graduation||
Stop talking 'bout your boyfriend since he is not me||Verse 1||Kanye West||19||Drunk and Hot Girls||8||Graduation||
Stop running up my tab 'cause these drinks is not free||Verse 1||Kanye West||20||Drunk and Hot Girls||8||Graduation||
You drunk and hot girl||Verse 1||Kanye West||21||Drunk and Hot Girls||8||Graduation||
We go through too much bullshit||Hook||Kanye West||22||Drunk and Hot Girls||8||Graduation||
Just to mess with these drunk and hot girls||Hook||Kanye West||23||Drunk and Hot Girls||8||Graduation||
We go through too much bullshit||Hook||Kanye West||24||Drunk and Hot Girls||8||Graduation||
Just to mess with these drunk and hot girls||Hook||Kanye West||25||Drunk and Hot Girls||8||Graduation||
We go||Hook||Kanye West||26||Drunk and Hot Girls||8||Graduation||
Through too||Hook||Kanye West||27||Drunk and Hot Girls||8||Graduation||
Much shit||Hook||Kanye West||28||Drunk and Hot Girls||8||Graduation||
To mess||Hook||Kanye West||29||Drunk and Hot Girls||8||Graduation||
Mess with||Hook||Kanye West||30||Drunk and Hot Girls||8||Graduation||
These drunk||Hook||Kanye West||31||Drunk and Hot Girls||8||Graduation||
All of these drunk and hot girls||Hook||Kanye West||32||Drunk and Hot Girls||8||Graduation||
I don't want to drop your friends off, I just want you||Verse 2||Kanye West||33||Drunk and Hot Girls||8||Graduation||
You drunk and hot girl||Verse 2||Kanye West||34||Drunk and Hot Girls||8||Graduation||
You want to sit down but we hit the drive-thru||Verse 2||Kanye West||35||Drunk and Hot Girls||8||Graduation||
You drunk and hot girl||Verse 2||Kanye West||36||Drunk and Hot Girls||8||Graduation||
Please don't fall asleep, baby, we almost back||Verse 2||Kanye West||37||Drunk and Hot Girls||8||Graduation||
Please don't throw up in the car, we almost crashed||Verse 2||Kanye West||38||Drunk and Hot Girls||8||Graduation||
Oh, now you sober, how'd I know you'd say that||Verse 2||Kanye West||39||Drunk and Hot Girls||8||Graduation||
You drunk and hot girl||Verse 2||Kanye West||40||Drunk and Hot Girls||8||Graduation||
We go through too much bullshit||Hook||Kanye West||41||Drunk and Hot Girls||8||Graduation||
Just to mess with these drunk and hot girls||Hook||Kanye West||42||Drunk and Hot Girls||8||Graduation||
We go through too much bullshit||Hook||Kanye West||43||Drunk and Hot Girls||8||Graduation||
Just to mess with these drunk and hot girls||Hook||Kanye West||44||Drunk and Hot Girls||8||Graduation||
We go||Hook||Kanye West||45||Drunk and Hot Girls||8||Graduation||
Through too||Hook||Kanye West||46||Drunk and Hot Girls||8||Graduation||
Much shit||Hook||Kanye West||47||Drunk and Hot Girls||8||Graduation||
To mess||Hook||Kanye West||48||Drunk and Hot Girls||8||Graduation||
Mess with||Hook||Kanye West||49||Drunk and Hot Girls||8||Graduation||
These drunk||Hook||Kanye West||50||Drunk and Hot Girls||8||Graduation||
All of these drunk and hot girls||Hook||Kanye West||51||Drunk and Hot Girls||8||Graduation||
Love the dangerous necessity that people seek||Bridge||Mos Def||52||Drunk and Hot Girls||8||Graduation||
Without regard to where they are||Bridge||Mos Def||53||Drunk and Hot Girls||8||Graduation||
The human heart is curious||Bridge||Mos Def||54||Drunk and Hot Girls||8||Graduation||
Above all things, love, the lights are low, your eyes are bright||Bridge||Mos Def||55||Drunk and Hot Girls||8||Graduation||
The music plays, it's sweet delight||Bridge||Mos Def||56||Drunk and Hot Girls||8||Graduation||
It's out of sight, I'm feeling right||Bridge||Mos Def||57||Drunk and Hot Girls||8||Graduation||
Your dress is tight||Bridge||Mos Def||58||Drunk and Hot Girls||8||Graduation||
Oh how, I want you right now||Bridge||Mos Def||59||Drunk and Hot Girls||8||Graduation||
Don't tell me, you sing, you about to get a deal||Verse 3||Kanye West  with Mos Def||60||Drunk and Hot Girls||8||Graduation||
You drunk and hot girl||Verse 3||Kanye West  with Mos Def||61||Drunk and Hot Girls||8||Graduation||
"Ah da da da da," That's how the fuck you sound||Verse 3||Kanye West  with Mos Def||62||Drunk and Hot Girls||8||Graduation||
You drunk and hot girl, yeah||Verse 3||Kanye West  with Mos Def||63||Drunk and Hot Girls||8||Graduation||
You only live once, do whatever you like||Verse 3||Kanye West  with Mos Def||64||Drunk and Hot Girls||8||Graduation||
I thought I'd be with you for only one night||Verse 3||Kanye West  with Mos Def||65||Drunk and Hot Girls||8||Graduation||
Now I'm with this girl for the rest of my life||Verse 3||Kanye West  with Mos Def||66||Drunk and Hot Girls||8||Graduation||
That drunk and hot girl||Verse 3||Kanye West  with Mos Def||67||Drunk and Hot Girls||8||Graduation||
We go through too much bullshit just to mess with these drunk and hot girls||Hook||Kanye West with Mos Def||68||Drunk and Hot Girls||8||Graduation||
(A little sippy sippy)||Hook||Kanye West with Mos Def||69||Drunk and Hot Girls||8||Graduation||
We gonna through too much bullshit just to mess with these drunk and hot girls||Hook||Kanye West with Mos Def||70||Drunk and Hot Girls||8||Graduation||
(Did she say she want a brewski?)||Hook||Kanye West with Mos Def||71||Drunk and Hot Girls||8||Graduation||
We go||Hook||Kanye West with Mos Def||72||Drunk and Hot Girls||8||Graduation||
Through too||Hook||Kanye West with Mos Def||73||Drunk and Hot Girls||8||Graduation||
Much shit||Hook||Kanye West with Mos Def||74||Drunk and Hot Girls||8||Graduation||
To mess||Hook||Kanye West with Mos Def||75||Drunk and Hot Girls||8||Graduation||
Mess with||Hook||Kanye West with Mos Def||76||Drunk and Hot Girls||8||Graduation||
These drunk||Hook||Kanye West with Mos Def||77||Drunk and Hot Girls||8||Graduation||
All of these drunk and hot girls||Hook||Kanye West with Mos Def||78||Drunk and Hot Girls||8||Graduation||
La-da-da da-da da-da da-da da-da da||Outro||Mos Def||79||Drunk and Hot Girls||8||Graduation||
Blap!||Outro||Mos Def||80||Drunk and Hot Girls||8||Graduation||
Flashing lights (lights, lights)||Intro||Kanye West||1||Flashing Lights||9||Graduation||
Flashing lights (lights, lights)||Intro||Kanye West||2||Flashing Lights||9||Graduation||
Flashing lights (lights, lights)||Intro||Kanye West||3||Flashing Lights||9||Graduation||
Flashing lights (lights, lights)||Intro||Kanye West||4||Flashing Lights||9||Graduation||
She don't believe in shootin' stars||Verse 1||Kanye West||5||Flashing Lights||9||Graduation||
But she believe in shoes and cars||Verse 1||Kanye West||6||Flashing Lights||9||Graduation||
Wood floors in the new apartment||Verse 1||Kanye West||7||Flashing Lights||9||Graduation||
Couture from the store's departments||Verse 1||Kanye West||8||Flashing Lights||9||Graduation||
You more like "love to start shit"||Verse 1||Kanye West||9||Flashing Lights||9||Graduation||
I'm more of the trips to Florida||Verse 1||Kanye West||10||Flashing Lights||9||Graduation||
Ordered the hors d'oeuvres, views of the water||Verse 1||Kanye West||11||Flashing Lights||9||Graduation||
Straight from a page of your favorite author||Verse 1||Kanye West||12||Flashing Lights||9||Graduation||
And the weather so breezy||Verse 1||Kanye West||13||Flashing Lights||9||Graduation||
Man, why can't life always be this easy?||Verse 1||Kanye West||14||Flashing Lights||9||Graduation||
She in the mirror dancin' so sleazy||Verse 1||Kanye West||15||Flashing Lights||9||Graduation||
I get a call like, "Where are you, Yeezy?"||Verse 1||Kanye West||16||Flashing Lights||9||Graduation||
And try to hit you with the ol-wu-wopte||Verse 1||Kanye West||17||Flashing Lights||9||Graduation||
'Til I got flashed by the paparazzi||Verse 1||Kanye West||18||Flashing Lights||9||Graduation||
Damn, these niggas got me||Verse 1||Kanye West||19||Flashing Lights||9||Graduation||
I hate these niggas more than the Nazis||Verse 1||Kanye West||20||Flashing Lights||9||Graduation||
As I recall, I know you love to show off||Hook||Dwele||21||Flashing Lights||9||Graduation||
But I never thought that you would take it this far||Hook||Dwele||22||Flashing Lights||9||Graduation||
What do I know?||Hook||Dwele||23||Flashing Lights||9||Graduation||
Flashing lights (lights, lights)||Hook||Dwele||24||Flashing Lights||9||Graduation||
What do I know? Know||Hook||Dwele||25||Flashing Lights||9||Graduation||
Flashing lights (lights, lights)||Hook||Dwele||26||Flashing Lights||9||Graduation||
I know it's been a while, sweetheart||Verse 2||Kanye West||27||Flashing Lights||9||Graduation||
We hardly talk, I was doin' my thang||Verse 2||Kanye West||28||Flashing Lights||9||Graduation||
I know I was foul, baby||Verse 2||Kanye West||29||Flashing Lights||9||Graduation||
Aye, babe, lately, you've been all on my brain||Verse 2||Kanye West||30||Flashing Lights||9||Graduation||
And if somebody woulda told me a month ago||Verse 2||Kanye West||31||Flashing Lights||9||Graduation||
Frontin', though, yo, I wouldn't wanna know||Verse 2||Kanye West||32||Flashing Lights||9||Graduation||
If somebody woulda told me a year ago||Verse 2||Kanye West||33||Flashing Lights||9||Graduation||
It'll go get this difficult||Verse 2||Kanye West||34||Flashing Lights||9||Graduation||
Feelin' like Katrina with no FEMA||Verse 2||Kanye West||35||Flashing Lights||9||Graduation||
Like Martin with no Gina||Verse 2||Kanye West||36||Flashing Lights||9||Graduation||
Like a flight with no Visa||Verse 2||Kanye West||37||Flashing Lights||9||Graduation||
First class with the seat back, I still see ya||Verse 2||Kanye West||38||Flashing Lights||9||Graduation||
In my past, you on the other side of the glass||Verse 2||Kanye West||39||Flashing Lights||9||Graduation||
Of my memory's museum||Verse 2||Kanye West||40||Flashing Lights||9||Graduation||
I'm just sayin', hey, Mona Lisa||Verse 2||Kanye West||41||Flashing Lights||9||Graduation||
Come home, you know you can't roam without Caesar||Verse 2||Kanye West||42||Flashing Lights||9||Graduation||
As I recall, I know you love to show off||Hook||Dwele||43||Flashing Lights||9||Graduation||
But I never thought that you would take it this far||Hook||Dwele||44||Flashing Lights||9||Graduation||
What do I know?||Hook||Dwele||45||Flashing Lights||9||Graduation||
Flashing lights (lights, lights)||Hook||Dwele||46||Flashing Lights||9||Graduation||
What do I know? Know||Hook||Dwele||47||Flashing Lights||9||Graduation||
Flashing lights (lights, lights)||Hook||Dwele||48||Flashing Lights||9||Graduation||
As you recall, you know I love to show off||Outro||Dwele||49||Flashing Lights||9||Graduation||
But you never thought that I would take it this far||Outro||Dwele||50||Flashing Lights||9||Graduation||
What do you know?||Outro||Dwele||51||Flashing Lights||9||Graduation||
Flashing lights, lights, lights||Outro||Dwele||52||Flashing Lights||9||Graduation||
What do you know? Know||Outro||Dwele||53||Flashing Lights||9||Graduation||
Flashing lights (lights, lights)||Outro||Dwele||54||Flashing Lights||9||Graduation||
Flashing lights (lights, lights, lights, lights…)||Outro||Dwele||55||Flashing Lights||9||Graduation||
Damn, here we go again||Intro||Kanye West||1||Everything I Am||10||Graduation||
Common passed on this beat, I made it to a jam||Intro||Kanye West||2||Everything I Am||10||Graduation||
Now everything I'm not made me everything I am||Intro||Kanye West||3||Everything I Am||10||Graduation||
Damn, here we go again||Intro||Kanye West||4||Everything I Am||10||Graduation||
People talking shit, but when the shit hit the fan||Intro||Kanye West||5||Everything I Am||10||Graduation||
Everything I'm not made me everything I am||Intro||Kanye West||6||Everything I Am||10||Graduation||
I'll never be picture-perfect Beyoncé||Intro||Kanye West||7||Everything I Am||10||Graduation||
Be light as Al B or black as Chauncey||Intro||Kanye West||8||Everything I Am||10||Graduation||
Remember him from Blackstreet? He was black as the street was||Intro||Kanye West||9||Everything I Am||10||Graduation||
I'll never be laid back as this beat was||Intro||Kanye West||10||Everything I Am||10||Graduation||
I never could see why people'll reach a||Intro||Kanye West||11||Everything I Am||10||Graduation||
Fake-ass facade that they couldn't keep up||Intro||Kanye West||12||Everything I Am||10||Graduation||
You see how I creeped up?||Intro||Kanye West||13||Everything I Am||10||Graduation||
You see how I played a big role in Chicago like Queen Latifah?||Intro||Kanye West||14||Everything I Am||10||Graduation||
I'll never rock a mink coat in the winter time like Killa Cam||Intro||Kanye West||15||Everything I Am||10||Graduation||
Or rock some mink boots in the summertime like will.i.am||Intro||Kanye West||16||Everything I Am||10||Graduation||
Let me know if you feel it, man||Intro||Kanye West||17||Everything I Am||10||Graduation||
'Cause everything I'm not made me everything I am||Intro||Kanye West||18||Everything I Am||10||Graduation||
Damn, here we go again||Intro||Kanye West||19||Everything I Am||10||Graduation||
Everybody saying what's not for him||Intro||Kanye West||20||Everything I Am||10||Graduation||
But everything I'm not made me everything I am||Intro||Kanye West||21||Everything I Am||10||Graduation||
Damn, here we go again||Intro||Kanye West||22||Everything I Am||10||Graduation||
People talking shit, but when the shit hit the fan||Intro||Kanye West||23||Everything I Am||10||Graduation||
Everything I'm not made me everything I am||Intro||Kanye West||24||Everything I Am||10||Graduation||
And I'm back to tear it up||Intro||Kanye West||25||Everything I Am||10||Graduation||
Haters start your engines, I hear 'em gearing up||Intro||Kanye West||26||Everything I Am||10||Graduation||
People talk so much shit about me at barbershops||Intro||Kanye West||27||Everything I Am||10||Graduation||
They forget to get their hair cut||Intro||Kanye West||28||Everything I Am||10||Graduation||
Okay, fair enough, the streets is flaring up||Intro||Kanye West||29||Everything I Am||10||Graduation||
'Cause they want gun talk, or I don't wear enough||Intro||Kanye West||30||Everything I Am||10||Graduation||
Baggy clothes, Reeboks, or A-di-dos||Intro||Kanye West||31||Everything I Am||10||Graduation||
Can I add that he do spaz out at his shows||Intro||Kanye West||32||Everything I Am||10||Graduation||
So say goodbye to the NAACP Award||Intro||Kanye West||33||Everything I Am||10||Graduation||
Goodbye to the India Arie Award||Intro||Kanye West||34||Everything I Am||10||Graduation||
They'd rather give me the N-nigga Please Award||Intro||Kanye West||35||Everything I Am||10||Graduation||
But I'll just take the I Got a Lot of Cheese Award||Intro||Kanye West||36||Everything I Am||10||Graduation||
Damn, here we go again||Intro||Kanye West||37||Everything I Am||10||Graduation||
Bum-tu-bum-bum-bum||Intro||Kanye West||38||Everything I Am||10||Graduation||
But everything I'm not made me everything I am||Intro||Kanye West||39||Everything I Am||10||Graduation||
Damn, here we go again||Intro||Kanye West||40||Everything I Am||10||Graduation||
People talking shit, but when the shit hit the fan||Intro||Kanye West||41||Everything I Am||10||Graduation||
Everything I'm not made me everything I am||Intro||Kanye West||42||Everything I Am||10||Graduation||
I know people wouldn't usually rap this||Intro||Kanye West||43||Everything I Am||10||Graduation||
But I got the facts to back this||Intro||Kanye West||44||Everything I Am||10||Graduation||
Just last year, Chicago had over 600 caskets||Intro||Kanye West||45||Everything I Am||10||Graduation||
Man, killing's some wack shit||Intro||Kanye West||46||Everything I Am||10||Graduation||
Oh, I forgot, 'cept for when niggas is rappin'||Intro||Kanye West||47||Everything I Am||10||Graduation||
Do you know what it feel like when people is passin'?||Intro||Kanye West||48||Everything I Am||10||Graduation||
He got changed over his chains a block off Ashland||Intro||Kanye West||49||Everything I Am||10||Graduation||
I need to talk to somebody, pastor||Intro||Kanye West||50||Everything I Am||10||Graduation||
The church want tithe, so I can't afford to pay||Intro||Kanye West||51||Everything I Am||10||Graduation||
Pink slip on my door, 'cause I can't afford to stay||Intro||Kanye West||52||Everything I Am||10||Graduation||
My fifteen seconds up, but I got more to say||Intro||Kanye West||53||Everything I Am||10||Graduation||
That's enough Mr. West, please, no more today||Intro||Kanye West||54||Everything I Am||10||Graduation||
Damn, here we go again||Intro||Kanye West||55||Everything I Am||10||Graduation||
Everybody saying what's not for him||Intro||Kanye West||56||Everything I Am||10||Graduation||
But everything I'm not made me everything I am||Intro||Kanye West||57||Everything I Am||10||Graduation||
Damn, here we go again||Intro||Kanye West||58||Everything I Am||10||Graduation||
People talking shit, but when the shit hit the fan||Intro||Kanye West||59||Everything I Am||10||Graduation||
Everything I'm not made me everything I am||Intro||Kanye West||60||Everything I Am||10||Graduation||
