data||type||speaker||lineNumber||songTitle||songNumber||album||
It's been racin' since the summertime||Intro||Nina Simone||4||Blood on the Leaves||7||Yeezus||
Now I'm holdin' down the summer now||Intro||Nina Simone||5||Blood on the Leaves||7||Yeezus||
And all I want is what I can't buy now||Intro||Nina Simone||6||Blood on the Leaves||7||Yeezus||
'Cause I ain't got the money on me right now||Intro||Nina Simone||7||Blood on the Leaves||7||Yeezus||
And I told you to wait||Intro||Nina Simone||8||Blood on the Leaves||7||Yeezus||
Yeah, I told you to wait||Intro||Nina Simone||9||Blood on the Leaves||7||Yeezus||
So I'ma need a little more time now||Intro||Nina Simone||10||Blood on the Leaves||7||Yeezus||
'Cause I ain't got the money on me right now||Intro||Nina Simone||11||Blood on the Leaves||7||Yeezus||
And I thought you could wait||Intro||Nina Simone||12||Blood on the Leaves||7||Yeezus||
Yeah, I thought you could wait||Intro||Nina Simone||13||Blood on the Leaves||7||Yeezus||
These bitches surroundin' me||Intro||Nina Simone||14||Blood on the Leaves||7||Yeezus||
All want something out me||Intro||Nina Simone||15||Blood on the Leaves||7||Yeezus||
Then they talk about me||Intro||Nina Simone||16||Blood on the Leaves||7||Yeezus||
Would be lost without me||Intro||Nina Simone||17||Blood on the Leaves||7||Yeezus||
We could've been somebody||Intro||Nina Simone||18||Blood on the Leaves||7||Yeezus||
Thought you'd be different 'bout it||Intro||Nina Simone||19||Blood on the Leaves||7||Yeezus||
Now I know you not it||Intro||Nina Simone||20||Blood on the Leaves||7||Yeezus||
So let's get on with it||Intro||Nina Simone||21||Blood on the Leaves||7||Yeezus||
We could've been somebody||Intro||Nina Simone||22||Blood on the Leaves||7||Yeezus||
'stead you had to tell somebody||Intro||Nina Simone||23||Blood on the Leaves||7||Yeezus||
Let's take it back to the first party||Intro||Nina Simone||24||Blood on the Leaves||7||Yeezus||
When you tried your first molly||Intro||Nina Simone||25||Blood on the Leaves||7||Yeezus||
And came out of your body||Intro||Nina Simone||26||Blood on the Leaves||7||Yeezus||
And came out of your body||Intro||Nina Simone||27||Blood on the Leaves||7||Yeezus||
Running naked down the lobby||Intro||Nina Simone||28||Blood on the Leaves||7||Yeezus||
And you was screamin' that you love me||Intro||Nina Simone||29||Blood on the Leaves||7||Yeezus||
Before the limelight tore ya||Intro||Nina Simone||30||Blood on the Leaves||7||Yeezus||
Before the limelight stole ya||Intro||Nina Simone||31||Blood on the Leaves||7||Yeezus||
Remember we were so young||Intro||Nina Simone||32||Blood on the Leaves||7||Yeezus||
When I would hold you||Intro||Nina Simone||33||Blood on the Leaves||7||Yeezus||
Before the blood on the leaves||Intro||Nina Simone||34||Blood on the Leaves||7||Yeezus||
I know there ain't wrong with me||Intro||Nina Simone||35||Blood on the Leaves||7||Yeezus||
Something strange is happenin'||Intro||Nina Simone||36||Blood on the Leaves||7||Yeezus||
You could've been somebody||Intro||Nina Simone||37||Blood on the Leaves||7||Yeezus||
We could've, ugh, we could've been somebody||Intro||Nina Simone||38||Blood on the Leaves||7||Yeezus||
Or was it on the first party||Intro||Nina Simone||39||Blood on the Leaves||7||Yeezus||
When we tried our first molly||Intro||Nina Simone||40||Blood on the Leaves||7||Yeezus||
And came out of our body||Intro||Nina Simone||41||Blood on the Leaves||7||Yeezus||
And came out of our body||Intro||Nina Simone||42||Blood on the Leaves||7||Yeezus||
Before they call lawyers||Intro||Nina Simone||43||Blood on the Leaves||7||Yeezus||
Before you tried to destroy us||Intro||Nina Simone||44||Blood on the Leaves||7||Yeezus||
How you gon' lie to the lawyer?||Intro||Nina Simone||45||Blood on the Leaves||7||Yeezus||
It's like I don't even know ya||Intro||Nina Simone||46||Blood on the Leaves||7||Yeezus||
I gotta bring it back to the 'nolia||Intro||Nina Simone||47||Blood on the Leaves||7||Yeezus||
Fuck them other niggas 'cause I'm down with my niggas||Intro||Nina Simone||48||Blood on the Leaves||7||Yeezus||
Fuck them other niggas 'cause I'm down with my niggas||Intro||Nina Simone||49||Blood on the Leaves||7||Yeezus||
Fuck them other niggas 'cause I'm down with my niggas||Intro||Nina Simone||50||Blood on the Leaves||7||Yeezus||
I ride with my niggas, I'd die for my...||Intro||Nina Simone||51||Blood on the Leaves||7||Yeezus||
To all my second-string bitches, tryin' get a baby||Intro||Nina Simone||52||Blood on the Leaves||7||Yeezus||
Tryin' get a baby, now you talkin' crazy||Intro||Nina Simone||53||Blood on the Leaves||7||Yeezus||
I don't give a damn if you used to talk to JAY-Z||Intro||Nina Simone||54||Blood on the Leaves||7||Yeezus||
He ain't with you, he with Beyoncé, you need to stop actin' lazy||Intro||Nina Simone||55||Blood on the Leaves||7||Yeezus||
She Instagram herself like #BadBitchAlert||Intro||Nina Simone||56||Blood on the Leaves||7||Yeezus||
He Instagram his watch like #MadRichAlert||Intro||Nina Simone||57||Blood on the Leaves||7||Yeezus||
He only wanna see that ass in reverse||Intro||Nina Simone||58||Blood on the Leaves||7||Yeezus||
Two-thousand-dollar bag with no cash in your purse||Intro||Nina Simone||59||Blood on the Leaves||7||Yeezus||
Now you sittin' courtside, wifey on the other side||Intro||Nina Simone||60||Blood on the Leaves||7||Yeezus||
Gotta keep 'em separated, I call that apartheid||Intro||Nina Simone||61||Blood on the Leaves||7||Yeezus||
Then she said she pregnant-ated, that's the night your heart died||Intro||Nina Simone||62||Blood on the Leaves||7||Yeezus||
Then you gotta go and tell your girl and report that||Intro||Nina Simone||63||Blood on the Leaves||7||Yeezus||
Main reason 'cause your pastor said you can't abort that||Intro||Nina Simone||64||Blood on the Leaves||7||Yeezus||
Now your driver say that new Benz, you can't afford that||Intro||Nina Simone||65||Blood on the Leaves||7||Yeezus||
All that cocaine on the table, you can't snort that||Intro||Nina Simone||66||Blood on the Leaves||7||Yeezus||
That go into that, all that money that the court got||Intro||Nina Simone||67||Blood on the Leaves||7||Yeezus||
All in on that alimony, uh||Intro||Nina Simone||68||Blood on the Leaves||7||Yeezus||
Yeah-yeah, she got you, homie, yeah||Intro||Nina Simone||69||Blood on the Leaves||7||Yeezus||
'Til death, but do your part, uh||Intro||Nina Simone||70||Blood on the Leaves||7||Yeezus||
Unholy matrimony||Intro||Nina Simone||71||Blood on the Leaves||7||Yeezus||
That summer night holdin' long and long, 'din long||Intro||Nina Simone||72||Blood on the Leaves||7||Yeezus||
Now waiting for the summer rose and (Breathe)||Intro||Nina Simone||73||Blood on the Leaves||7||Yeezus||
And breathe and breathe||Intro||Nina Simone||74||Blood on the Leaves||7||Yeezus||
And breathe and breathe||Intro||Nina Simone||75||Blood on the Leaves||7||Yeezus||
And breathe and breathe||Intro||Nina Simone||76||Blood on the Leaves||7||Yeezus||
And live and learn||Intro||Nina Simone||77||Blood on the Leaves||7||Yeezus||
And live and learn||Intro||Nina Simone||78||Blood on the Leaves||7||Yeezus||
And livin' and livin' like I’m lonely||Intro||Nina Simone||79||Blood on the Leaves||7||Yeezus||
Lonely, lonely||Intro||Nina Simone||80||Blood on the Leaves||7||Yeezus||
And livin' all I have||Intro||Nina Simone||81||Blood on the Leaves||7||Yeezus||
And livin' all||Intro||Nina Simone||82||Blood on the Leaves||7||Yeezus||
And live||Intro||Nina Simone||83||Blood on the Leaves||7||Yeezus||
And live||Intro||Nina Simone||84||Blood on the Leaves||7||Yeezus||
I need to call it off||Intro||Kanye West||1||Guilt Trip||8||Yeezus||
I need to, I need to make it known||Intro||Kanye West||2||Guilt Trip||8||Yeezus||
'Nother one, something gone||Intro||Kanye West||3||Guilt Trip||8||Yeezus||
Capricorn||Intro||Kanye West||4||Guilt Trip||8||Yeezus||
Dancing out on the lawn||Intro||Kanye West||5||Guilt Trip||8||Yeezus||
Fancy like the things she likes||Intro||Kanye West||6||Guilt Trip||8||Yeezus||
She lives her life||Intro||Kanye West||7||Guilt Trip||8||Yeezus||
I'm living mine||Intro||Kanye West||8||Guilt Trip||8||Yeezus||
All dem a gwaan dem a dem a dem a gwaan||Chorus||Popcaan||9||Guilt Trip||8||Yeezus||
Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer||Chorus||Popcaan||10||Guilt Trip||8||Yeezus||
All dem a gwaan dem a dem a dem a gwaan||Chorus||Popcaan||11||Guilt Trip||8||Yeezus||
Dem a gwaan gwaan gwaan, softer than clay||Chorus||Popcaan||12||Guilt Trip||8||Yeezus||
Maybe it's 'cause she into Leos and I was into trios||Verse||Kanye West||13||Guilt Trip||8||Yeezus||
Plus all the trips to Rio couldn't have helped||Verse||Kanye West||14||Guilt Trip||8||Yeezus||
It's gettin' cold, better bring your ski clothes||Verse||Kanye West||15||Guilt Trip||8||Yeezus||
Peekin' through the keyhole, the door locked by myself||Verse||Kanye West||16||Guilt Trip||8||Yeezus||
And I'm feelin' it right now||Verse||Kanye West||17||Guilt Trip||8||Yeezus||
'Cause it's the time when my heart got shot down||Verse||Kanye West||18||Guilt Trip||8||Yeezus||
Blocka, blocka, blocka-blocka, blocka||Verse||Kanye West||19||Guilt Trip||8||Yeezus||
Pour a little champagne, cranberry vodka||Verse||Kanye West||20||Guilt Trip||8||Yeezus||
Feelin' lied to like parents never said you adopted||Verse||Kanye West||21||Guilt Trip||8||Yeezus||
Your feelings like Zulu, then nothing is a Shaka||Verse||Kanye West||22||Guilt Trip||8||Yeezus||
I hit her with Jamaican dick, I'm the new Shabba||Verse||Kanye West||23||Guilt Trip||8||Yeezus||
She lookin' for her daddy, call me Big Poppa||Verse||Kanye West||24||Guilt Trip||8||Yeezus||
On to the next saga||Verse||Kanye West||25||Guilt Trip||8||Yeezus||
Focus on the future and let the crew knock her||Verse||Kanye West||26||Guilt Trip||8||Yeezus||
Star Wars fur, yeah, I'm rockin' Chewbacca||Verse||Kanye West||27||Guilt Trip||8||Yeezus||
The one Chief Rocka, number-one Chief Rocka||Verse||Kanye West||28||Guilt Trip||8||Yeezus||
All dem a gwaan dem a dem a dem a gwaan||Chorus||Popcaan||29||Guilt Trip||8||Yeezus||
Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer||Chorus||Popcaan||30||Guilt Trip||8||Yeezus||
All dem a gwaan dem a dem a dem a gwaan||Chorus||Popcaan||31||Guilt Trip||8||Yeezus||
Dem a gwaan gwaan gwaan, softer than clay||Chorus||Popcaan||32||Guilt Trip||8||Yeezus||
None ah dem have the guts to rise it and spray||Bridge||Popcaan||33||Guilt Trip||8||Yeezus||
None ah dem have the guts to bust the SK||Bridge||Popcaan||34||Guilt Trip||8||Yeezus||
Ohh, ohh, ohh||Interlude||Kid Cudi||35||Guilt Trip||8||Yeezus||
If you love me so much then why'd you let me go?||Interlude||Kid Cudi||36||Guilt Trip||8||Yeezus||
If you love me so much then why'd you let me go?||Interlude||Kid Cudi||37||Guilt Trip||8||Yeezus||
If you love me so much then why'd you let me go?||Interlude||Kid Cudi||38||Guilt Trip||8||Yeezus||
Let me go, let me go, let me go, let me go, hmm||Interlude||Kid Cudi||39||Guilt Trip||8||Yeezus||
If you love me so much then why'd you let me go?||Interlude||Kid Cudi||40||Guilt Trip||8||Yeezus||
Let me go, let me go, hmm||Interlude||Kid Cudi||41||Guilt Trip||8||Yeezus||
All dem a gwaan dem a dem a dem a gwaan||Chorus||Popcaan||42||Guilt Trip||8||Yeezus||
Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer||Chorus||Popcaan||43||Guilt Trip||8||Yeezus||
All dem a gwaan dem a dem a dem a gwaan||Chorus||Popcaan||44||Guilt Trip||8||Yeezus||
Dem a gwaan gwaan gwaan, softer than clay||Chorus||Popcaan||45||Guilt Trip||8||Yeezus||
None ah dem have the guts to rise it and spray||Outro||Popcaan||46||Guilt Trip||8||Yeezus||
None ah dem have the guts to bust the SK||Outro||Popcaan||47||Guilt Trip||8||Yeezus||
Relivin' the past?||Intro||Beenie Man||1||Send It Up||9||Yeezus||
Your loss!||Intro||Beenie Man||2||Send It Up||9||Yeezus||
Rockstar, bitch, call me Elvis||Verse 1||King Louie||3||Send It Up||9||Yeezus||
M.O.B, she call me selfish||Verse 1||King Louie||4||Send It Up||9||Yeezus||
Success got 'em jealous||Verse 1||King Louie||5||Send It Up||9||Yeezus||
Shorty's killin', while I'm drillin'||Verse 1||King Louie||6||Send It Up||9||Yeezus||
Tattoos, how they break the news||Verse 1||King Louie||7||Send It Up||9||Yeezus||
It was real if you made the news||Verse 1||King Louie||8||Send It Up||9||Yeezus||
Last night, my bitches came in twos||Verse 1||King Louie||9||Send It Up||9||Yeezus||
And they both sucked like they came to lose||Verse 1||King Louie||10||Send It Up||9||Yeezus||
Dropped out the first day of school||Verse 1||King Louie||11||Send It Up||9||Yeezus||
'Cause niggas got cocaine to move||Verse 1||King Louie||12||Send It Up||9||Yeezus||
I be goin' hard, I got a name to prove||Verse 1||King Louie||13||Send It Up||9||Yeezus||
Killin' 'em, honey how I make the pain improve||Verse 1||King Louie||14||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||15||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||16||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||17||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||18||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||19||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||20||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||21||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||22||Send It Up||9||Yeezus||
This the cray-ist shit in the club||Verse 2||Kanye West||23||Send It Up||9||Yeezus||
Since "In Da Club"||Verse 2||Kanye West||24||Send It Up||9||Yeezus||
It's so packed I might ride around||Verse 2||Kanye West||25||Send It Up||9||Yeezus||
On my bodyguard's back like Prince in the club||Verse 2||Kanye West||26||Send It Up||9||Yeezus||
She say "Can you get my friends in the club?"||Verse 2||Kanye West||27||Send It Up||9||Yeezus||
I say "Can you get my Benz in the club?"||Verse 2||Kanye West||28||Send It Up||9||Yeezus||
If not, treat your friends like my Benz||Verse 2||Kanye West||29||Send It Up||9||Yeezus||
Park they ass outside 'til the evenin' end||Verse 2||Kanye West||30||Send It Up||9||Yeezus||
When I go raw, I like to leave it in||Verse 2||Kanye West||31||Send It Up||9||Yeezus||
When I wake up, I like to go again||Verse 2||Kanye West||32||Send It Up||9||Yeezus||
When I go to work, she gotta call it in||Verse 2||Kanye West||33||Send It Up||9||Yeezus||
She can't go to work, same clothes again||Verse 2||Kanye West||34||Send It Up||9||Yeezus||
And her heart colder than the souls of men||Verse 2||Kanye West||35||Send It Up||9||Yeezus||
Louboutin on the toes again||Verse 2||Kanye West||36||Send It Up||9||Yeezus||
Tight dress dancin' close to him||Verse 2||Kanye West||37||Send It Up||9||Yeezus||
Yeezus just rose again||Verse 2||Kanye West||38||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||39||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||40||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||41||Send It Up||9||Yeezus||
We can send this bitch up, it can go down||Chorus||King Louie||42||Send It Up||9||Yeezus||
Memories don't live like people do||Outro||Beenie Man||43||Send It Up||9||Yeezus||
They always 'member you||Outro||Beenie Man||44||Send It Up||9||Yeezus||
Whether things are good or bad||Outro||Beenie Man||45||Send It Up||9||Yeezus||
It's just the memories that you have||Outro||Beenie Man||46||Send It Up||9||Yeezus||
Memories don't live like people do||Outro||Beenie Man||47||Send It Up||9||Yeezus||
They always 'member you||Outro||Beenie Man||48||Send It Up||9||Yeezus||
Whether things are good or bad||Outro||Beenie Man||49||Send It Up||9||Yeezus||
It's just the memories that you have||Outro||Beenie Man||50||Send It Up||9||Yeezus||
B-B-B-B-Bound to fall in love||Intro||Ponderosa Twins Plus One & Brenda Lee||1||Bound 2||10||Yeezus||
Bound to fall in love||Intro||Ponderosa Twins Plus One & Brenda Lee||2||Bound 2||10||Yeezus||
Uh-huh, honey||Intro||Ponderosa Twins Plus One & Brenda Lee||3||Bound 2||10||Yeezus||
All them other niggas lame, and you know it now||Refrain||Kanye West||4||Bound 2||10||Yeezus||
When a real nigga hold you down, you s'posed to drown||Refrain||Kanye West||5||Bound 2||10||Yeezus||
Bound to fall in love (Bound)||Chorus||Ponderosa Twins Plus One, Brenda Lee & Kanye West||6||Bound 2||10||Yeezus||
B-B-B-B-Bound to fall in love (Bound)||Chorus||Ponderosa Twins Plus One, Brenda Lee & Kanye West||7||Bound 2||10||Yeezus||
Uh-huh, honey||Chorus||Ponderosa Twins Plus One, Brenda Lee & Kanye West||8||Bound 2||10||Yeezus||
What you doin' in the club on a Thursday?||Verse 1||Kanye West||9||Bound 2||10||Yeezus||
She say she only here for her girl birthday||Verse 1||Kanye West||10||Bound 2||10||Yeezus||
They ordered champagne but still look thirsty||Verse 1||Kanye West||11||Bound 2||10||Yeezus||
Rock Forever 21 but just turned thirty||Verse 1||Kanye West||12||Bound 2||10||Yeezus||
I know I got a bad reputation||Verse 1||Kanye West||13||Bound 2||10||Yeezus||
Walking-round-always-mad reputation||Verse 1||Kanye West||14||Bound 2||10||Yeezus||
Leave-a-pretty-girl-sad reputation||Verse 1||Kanye West||15||Bound 2||10||Yeezus||
Start a Fight Club, Brad reputation||Verse 1||Kanye West||16||Bound 2||10||Yeezus||
I turnt the nightclub out of the basement||Verse 1||Kanye West||17||Bound 2||10||Yeezus||
I'll turn the plane around, your ass keep complainin'||Verse 1||Kanye West||18||Bound 2||10||Yeezus||
How you gon' be mad on vacation?||Verse 1||Kanye West||19||Bound 2||10||Yeezus||
Dutty wining 'round all these Jamaicans||Verse 1||Kanye West||20||Bound 2||10||Yeezus||
Uh, this that prom shit||Verse 1||Kanye West||21||Bound 2||10||Yeezus||
This that what-we-do-don't-tell-your-mom shit||Verse 1||Kanye West||22||Bound 2||10||Yeezus||
This that red-cup-all-on-the-lawn shit||Verse 1||Kanye West||23||Bound 2||10||Yeezus||
Got a fresh cut, straight out the salon, bitch||Verse 1||Kanye West||24||Bound 2||10||Yeezus||
I know you're tired of lovin', of lovin'||Bridge||Charlie Wilson & Brenda Lee||25||Bound 2||10||Yeezus||
With nobody to love, nobody, nobody (Uh-huh, honey)||Bridge||Charlie Wilson & Brenda Lee||26||Bound 2||10||Yeezus||
Close your eyes and let the word paint a thousand pictures||Chorus||Kanye West, Ponderosa Twins Plus One & Brenda Lee||27||Bound 2||10||Yeezus||
One good girl is worth a thousand bitches||Chorus||Kanye West, Ponderosa Twins Plus One & Brenda Lee||28||Bound 2||10||Yeezus||
Bound (Bound to fall in love)||Chorus||Kanye West, Ponderosa Twins Plus One & Brenda Lee||29||Bound 2||10||Yeezus||
Bound (Bound to fall in love)||Chorus||Kanye West, Ponderosa Twins Plus One & Brenda Lee||30||Bound 2||10||Yeezus||
Uh-huh, honey||Chorus||Kanye West, Ponderosa Twins Plus One & Brenda Lee||31||Bound 2||10||Yeezus||
I wanna fuck you hard on the sink||Verse 2||Kanye West||32||Bound 2||10||Yeezus||
After that, give you somethin' to drink||Verse 2||Kanye West||33||Bound 2||10||Yeezus||
Step back, can't get spunk on the mink||Verse 2||Kanye West||34||Bound 2||10||Yeezus||
I mean damn, what would Jeromey Romey Romey Rome think?||Verse 2||Kanye West||35||Bound 2||10||Yeezus||
Hey, you remember where we first met?||Verse 2||Kanye West||36||Bound 2||10||Yeezus||
Okay, I don't remember where we first met||Verse 2||Kanye West||37||Bound 2||10||Yeezus||
But hey, admittin' is the first step||Verse 2||Kanye West||38||Bound 2||10||Yeezus||
And hey, you know ain't nobody perfect||Verse 2||Kanye West||39||Bound 2||10||Yeezus||
And I know, with the hoes I got the worst rep||Verse 2||Kanye West||40||Bound 2||10||Yeezus||
But hey, their backstroke I'm tryna perfect||Verse 2||Kanye West||41||Bound 2||10||Yeezus||
And hey, ayo, we made it: Thanksgivin'||Verse 2||Kanye West||42||Bound 2||10||Yeezus||
So hey, maybe we can make it to Christmas||Verse 2||Kanye West||43||Bound 2||10||Yeezus||
She asked me what I wished for on my wishlist||Verse 2||Kanye West||44||Bound 2||10||Yeezus||
Have you ever asked your bitch for other bitches?||Verse 2||Kanye West||45||Bound 2||10||Yeezus||
Maybe we could still make it to the church steps||Verse 2||Kanye West||46||Bound 2||10||Yeezus||
But first, you gon' remember how to forget||Verse 2||Kanye West||47||Bound 2||10||Yeezus||
After all these long-ass verses||Verse 2||Kanye West||48||Bound 2||10||Yeezus||
I'm tired, you tired, Jesus wept||Verse 2||Kanye West||49||Bound 2||10||Yeezus||
I know you're tired of lovin', of lovin'||Bridge||Charlie Wilson & Brenda Lee||50||Bound 2||10||Yeezus||
With nobody to love, nobody, nobody||Bridge||Charlie Wilson & Brenda Lee||51||Bound 2||10||Yeezus||
So just grab somebody, no leavin' this party||Bridge||Charlie Wilson & Brenda Lee||52||Bound 2||10||Yeezus||
With nobody to love, nobody, nobody||Bridge||Charlie Wilson & Brenda Lee||53||Bound 2||10||Yeezus||
Uh-huh, honey||Bridge||Charlie Wilson & Brenda Lee||54||Bound 2||10||Yeezus||
Jerome's in the house, watch your mouth||Chorus||Kanye West, Ponderosa Twins Plus One, & Brenda Lee||55||Bound 2||10||Yeezus||
Jerome's in the house, watch your mouth||Chorus||Kanye West, Ponderosa Twins Plus One, & Brenda Lee||56||Bound 2||10||Yeezus||
Bound to fall in love||Chorus||Kanye West, Ponderosa Twins Plus One, & Brenda Lee||57||Bound 2||10||Yeezus||
Bound||Chorus||Kanye West, Ponderosa Twins Plus One, & Brenda Lee||58||Bound 2||10||Yeezus||
Bound to fall in love||Chorus||Kanye West, Ponderosa Twins Plus One, & Brenda Lee||59||Bound 2||10||Yeezus||
Bound||Chorus||Kanye West, Ponderosa Twins Plus One, & Brenda Lee||60||Bound 2||10||Yeezus||
Uh-huh, honey||Chorus||Kanye West, Ponderosa Twins Plus One, & Brenda Lee||61||Bound 2||10||Yeezus||
