data||type||speaker||lineNumber||songTitle||songNumber||album||
I don't need your pussy, bitch, I'm on my own dick||Verse 3||Kanye West||55||POWER||3||My Beautiful Dark Twisted Fantasy||
I ain't gotta power trip, who you goin' home with?||Verse 3||Kanye West||56||POWER||3||My Beautiful Dark Twisted Fantasy||
How Ye doing? I'm survivin'||Verse 3||Kanye West||57||POWER||3||My Beautiful Dark Twisted Fantasy||
I was drinkin' earlier, now I'm drivin'||Verse 3||Kanye West||58||POWER||3||My Beautiful Dark Twisted Fantasy||
Where the bad bitches, huh? Where you hidin'?||Verse 3||Kanye West||59||POWER||3||My Beautiful Dark Twisted Fantasy||
I got the power make your life so excitin'||Verse 3||Kanye West||60||POWER||3||My Beautiful Dark Twisted Fantasy||
Now this will be a beautiful death||Outro||Kanye West & Dwele||61||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm jumping out the window, I'm letting everything go||Outro||Kanye West & Dwele||62||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm letting everything go||Outro||Kanye West & Dwele||63||POWER||3||My Beautiful Dark Twisted Fantasy||
Mmm, now this will be a beautiful death||Outro||Kanye West & Dwele||64||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm jumping out the window, I'm letting everything go||Outro||Kanye West & Dwele||65||POWER||3||My Beautiful Dark Twisted Fantasy||
I'm letting everything go||Outro||Kanye West & Dwele||66||POWER||3||My Beautiful Dark Twisted Fantasy||
Now this will be a beautiful death||Outro||Kanye West & Dwele||67||POWER||3||My Beautiful Dark Twisted Fantasy||
Jumping out the window, letting everything go||Outro||Kanye West & Dwele||68||POWER||3||My Beautiful Dark Twisted Fantasy||
Letting everything go||Outro||Kanye West & Dwele||69||POWER||3||My Beautiful Dark Twisted Fantasy||
You got the power to let power go?||Outro||Kanye West & Dwele||70||POWER||3||My Beautiful Dark Twisted Fantasy||
(21st-century schizoid man)||Outro||Kanye West & Dwele||71||POWER||3||My Beautiful Dark Twisted Fantasy||
All of the lights, lights, all of the lights||Intro||Kanye West||1||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(This copy is for Hype Williams)||Intro||Kanye West||2||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
All of the lights||Intro||Kanye West||3||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
All of the lights, all of the lights||Intro||Kanye West||4||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(This copy is for Hype Williams)||Intro||Kanye West||5||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Something wrong, I hold my head||Verse 1||Kanye West||6||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
MJ gone, our nigga dead||Verse 1||Kanye West||7||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I slapped my girl, she called the feds||Verse 1||Kanye West||8||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I did that time and spent that bread||Verse 1||Kanye West||9||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I'm heading home, I'm almost there||Verse 1||Kanye West||10||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I'm on my way, heading up the stairs||Verse 1||Kanye West||11||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
To my surprise, a nigga replacing me||Verse 1||Kanye West||12||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I had to take him to that ghetto university||Verse 1||Kanye West||13||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(All of the lights) Cop lights, flashlights, spotlights||Chorus||Kanye West||14||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Strobe lights, street lights (All of the lights, all of the lights)||Chorus||Kanye West||15||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Fast life, drug life, thug life||Chorus||Kanye West||16||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Rock life, stripper life||Chorus||Kanye West||17||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(This copy is for Hype Williams)||Chorus||Kanye West||18||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Restraining order, can't see my daughter||Verse 2||Kanye West||19||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Her mother, brother, grandmother hate me in that order||Verse 2||Kanye West||20||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Public visitation, we met at Borders||Verse 2||Kanye West||21||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Told her she take me back, I'll be more supportive||Verse 2||Kanye West||22||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I made mistakes, I bumped my head||Verse 2||Kanye West||23||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
The courts sucked me dry, I spent that bread||Verse 2||Kanye West||24||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
She need her daddy, baby, please||Verse 2||Kanye West||25||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Can't let her grow up in that ghetto university||Verse 2||Kanye West||26||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(All of the lights) Cop lights, flashlights, spotlights||Chorus||Kanye West||27||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Strobe lights, street lights (All of the lights, all of the lights)||Chorus||Kanye West||28||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Fast life, drug life, thug life||Chorus||Kanye West||29||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Rock life, stripper life (All of the lights)||Chorus||Kanye West||30||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Gettin' mine, baby||Bridge||Kid Cudi||31||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Gotta let these niggas know, yeah||Bridge||Kid Cudi||32||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
Gettin' right, babe||Bridge||Kid Cudi||33||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
You should go and get ya own||Bridge||Kid Cudi||34||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
(This copy is for Hype Williams)||Bridge||Kid Cudi||35||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I am rich and I am brilliant||Bridge||Kid Cudi||36||Ghetto University||5||My Beautiful Dark Twisted Fantasy||
I shoot the lights out||Intro||Justin Vernon||1||Monster||6||My Beautiful Dark Twisted Fantasy||
Hide 'til it's bright out||Intro||Justin Vernon||2||Monster||6||My Beautiful Dark Twisted Fantasy||
Oh, just another lonely night||Intro||Justin Vernon||3||Monster||6||My Beautiful Dark Twisted Fantasy||
Are you willing to sacrifice your life?||Intro||Justin Vernon||4||Monster||6||My Beautiful Dark Twisted Fantasy||
Bitch, I'm a monster, no-good bloodsucker||Verse 1||Rick Ross||5||Monster||6||My Beautiful Dark Twisted Fantasy||
Fat motherfucker, now look who's in trouble||Verse 1||Rick Ross||6||Monster||6||My Beautiful Dark Twisted Fantasy||
As you run through my jungles, all you hear is rumbles||Verse 1||Rick Ross||7||Monster||6||My Beautiful Dark Twisted Fantasy||
Kanye West samples, here's one for example||Verse 1||Rick Ross||8||Monster||6||My Beautiful Dark Twisted Fantasy||
Gossip, gossip, nigga, just stop it||Chorus||Kanye West||9||Monster||6||My Beautiful Dark Twisted Fantasy||
Everybody know I'm a motherfuckin' monster||Chorus||Kanye West||10||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert||Chorus||Kanye West||11||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert||Chorus||Kanye West||12||Monster||6||My Beautiful Dark Twisted Fantasy||
Profit, profit, nigga, I got it||Chorus||Kanye West||13||Monster||6||My Beautiful Dark Twisted Fantasy||
Everybody know I'm a motherfuckin' monster||Chorus||Kanye West||14||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert||Chorus||Kanye West||15||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands||Chorus||Kanye West||16||Monster||6||My Beautiful Dark Twisted Fantasy||
Uh, the best living or dead hands down, huh||Verse 2||Kanye West||17||Monster||6||My Beautiful Dark Twisted Fantasy||
Less talk, more head right now, huh||Verse 2||Kanye West||18||Monster||6||My Beautiful Dark Twisted Fantasy||
And my eyes more red than the devil is||Verse 2||Kanye West||19||Monster||6||My Beautiful Dark Twisted Fantasy||
And I'm 'bout to take it to another level, bitch||Verse 2||Kanye West||20||Monster||6||My Beautiful Dark Twisted Fantasy||
Matter who you go and get, ain't nobody cold as this||Verse 2||Kanye West||21||Monster||6||My Beautiful Dark Twisted Fantasy||
Do the rap and the track, triple-double, no assists||Verse 2||Kanye West||22||Monster||6||My Beautiful Dark Twisted Fantasy||
And my only focus is stayin' on some bogus shit||Verse 2||Kanye West||23||Monster||6||My Beautiful Dark Twisted Fantasy||
Arguin' with my older bitch, actin' like I owe her shit||Verse 2||Kanye West||24||Monster||6||My Beautiful Dark Twisted Fantasy||
I heard the beat, the same raps that gave the track pain||Verse 2||Kanye West||25||Monster||6||My Beautiful Dark Twisted Fantasy||
Bought the chain that always give me back pain||Verse 2||Kanye West||26||Monster||6||My Beautiful Dark Twisted Fantasy||
Fucking up my money so, yeah, I had to act sane||Verse 2||Kanye West||27||Monster||6||My Beautiful Dark Twisted Fantasy||
Chi nigga, but these hoes love my accent||Verse 2||Kanye West||28||Monster||6||My Beautiful Dark Twisted Fantasy||
Chick came up to me and said, "This the number to dial||Verse 2||Kanye West||29||Monster||6||My Beautiful Dark Twisted Fantasy||
If you wanna make your number one your number two now"||Verse 2||Kanye West||30||Monster||6||My Beautiful Dark Twisted Fantasy||
Mix that Goose and Malibu, I call it "Malibooyah"||Verse 2||Kanye West||31||Monster||6||My Beautiful Dark Twisted Fantasy||
Goddamn, Yeezy always hit 'em with a new style||Verse 2||Kanye West||32||Monster||6||My Beautiful Dark Twisted Fantasy||
Know that motherfucker, well, what you gon' do now?||Verse 2||Kanye West||33||Monster||6||My Beautiful Dark Twisted Fantasy||
Whatever I wanna do, gosh, it's cool now||Verse 2||Kanye West||34||Monster||6||My Beautiful Dark Twisted Fantasy||
Know I'm gonna do, ah, it's the new now||Verse 2||Kanye West||35||Monster||6||My Beautiful Dark Twisted Fantasy||
Think you motherfuckers really really need to cool out||Verse 2||Kanye West||36||Monster||6||My Beautiful Dark Twisted Fantasy||
'Cause you'll never get on top of this||Verse 2||Kanye West||37||Monster||6||My Beautiful Dark Twisted Fantasy||
So, mami, best advice is just to get on top of this||Verse 2||Kanye West||38||Monster||6||My Beautiful Dark Twisted Fantasy||
Have you ever had sex with a pharaoh?||Verse 2||Kanye West||39||Monster||6||My Beautiful Dark Twisted Fantasy||
Ah, put the pussy in a sarcophagus||Verse 2||Kanye West||40||Monster||6||My Beautiful Dark Twisted Fantasy||
Now she claiming that I bruised her esophagus||Verse 2||Kanye West||41||Monster||6||My Beautiful Dark Twisted Fantasy||
Head of the class and she just won a swallowship||Verse 2||Kanye West||42||Monster||6||My Beautiful Dark Twisted Fantasy||
I'm livin' in the future so the present is my past||Verse 2||Kanye West||43||Monster||6||My Beautiful Dark Twisted Fantasy||
My presence is a present, kiss my ass||Verse 2||Kanye West||44||Monster||6||My Beautiful Dark Twisted Fantasy||
Gossip, gossip, nigga, just stop it||Chorus||Kanye West & Jay Z||45||Monster||6||My Beautiful Dark Twisted Fantasy||
Everybody know I'm a motherfuckin' monster||Chorus||Kanye West & Jay Z||46||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert||Chorus||Kanye West & Jay Z||47||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert (Yeah)||Chorus||Kanye West & Jay Z||48||Monster||6||My Beautiful Dark Twisted Fantasy||
Profit, profit, nigga, I got it||Chorus||Kanye West & Jay Z||49||Monster||6||My Beautiful Dark Twisted Fantasy||
Everybody know I'm a motherfuckin' monster||Chorus||Kanye West & Jay Z||50||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert||Chorus||Kanye West & Jay Z||51||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands||Chorus||Kanye West & Jay Z||52||Monster||6||My Beautiful Dark Twisted Fantasy||
Sasquatch, Godzilla, King Kong, Loch Ness||Verse 3||Jay Z||53||Monster||6||My Beautiful Dark Twisted Fantasy||
Goblin, ghoul, a zombie with no conscience||Verse 3||Jay Z||54||Monster||6||My Beautiful Dark Twisted Fantasy||
Question, what do these things all have in common?||Verse 3||Jay Z||55||Monster||6||My Beautiful Dark Twisted Fantasy||
Everybody knows I'm a motherfuckin' monster||Verse 3||Jay Z||56||Monster||6||My Beautiful Dark Twisted Fantasy||
Conquer, stomp ya, stop your silly nonsense||Verse 3||Jay Z||57||Monster||6||My Beautiful Dark Twisted Fantasy||
Nonsense, none of you niggas know where the swamp is||Verse 3||Jay Z||58||Monster||6||My Beautiful Dark Twisted Fantasy||
None of you niggas have seen the carnage that I've seen||Verse 3||Jay Z||59||Monster||6||My Beautiful Dark Twisted Fantasy||
I still hear fiends scream in my dreams||Verse 3||Jay Z||60||Monster||6||My Beautiful Dark Twisted Fantasy||
Murder, murder in black convertibles, I||Verse 3||Jay Z||61||Monster||6||My Beautiful Dark Twisted Fantasy||
Kill a block, I murder the avenues, I||Verse 3||Jay Z||62||Monster||6||My Beautiful Dark Twisted Fantasy||
Rape and pillage your village, women and children||Verse 3||Jay Z||63||Monster||6||My Beautiful Dark Twisted Fantasy||
Everybody want to know what my Achilles heel is||Verse 3||Jay Z||64||Monster||6||My Beautiful Dark Twisted Fantasy||
Love, I don't get enough of it||Verse 3||Jay Z||65||Monster||6||My Beautiful Dark Twisted Fantasy||
All I get is these vampires and bloodsuckers||Verse 3||Jay Z||66||Monster||6||My Beautiful Dark Twisted Fantasy||
All I see is these niggas I made millionaires||Verse 3||Jay Z||67||Monster||6||My Beautiful Dark Twisted Fantasy||
Millin' about, spillin' they feelings in the air||Verse 3||Jay Z||68||Monster||6||My Beautiful Dark Twisted Fantasy||
All I see is these fake fucks with no fangs||Verse 3||Jay Z||69||Monster||6||My Beautiful Dark Twisted Fantasy||
Tryna draw blood from my ice-cold veins||Verse 3||Jay Z||70||Monster||6||My Beautiful Dark Twisted Fantasy||
I smell a massacre||Verse 3||Jay Z||71||Monster||6||My Beautiful Dark Twisted Fantasy||
Seems to be the only way to back you bastards up||Verse 3||Jay Z||72||Monster||6||My Beautiful Dark Twisted Fantasy||
Gossip, gossip, nigga, just stop it||Chorus||Kanye West||73||Monster||6||My Beautiful Dark Twisted Fantasy||
Everybody know I'm a motherfuckin' monster||Chorus||Kanye West||74||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert||Chorus||Kanye West||75||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert||Chorus||Kanye West||76||Monster||6||My Beautiful Dark Twisted Fantasy||
Profit, profit, nigga, I got it||Chorus||Kanye West||77||Monster||6||My Beautiful Dark Twisted Fantasy||
Everybody know I'm a motherfuckin' monster||Chorus||Kanye West||78||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands at the concert||Chorus||Kanye West||79||Monster||6||My Beautiful Dark Twisted Fantasy||
I'ma need to see your fuckin' hands||Chorus||Kanye West||80||Monster||6||My Beautiful Dark Twisted Fantasy||
Pull up in the monster, automobile gangsta||Verse 4||Nicki Minaj||81||Monster||6||My Beautiful Dark Twisted Fantasy||
With a bad bitch that came from Sri Lanka||Verse 4||Nicki Minaj||82||Monster||6||My Beautiful Dark Twisted Fantasy||
Yeah, I'm in that Tonka, color of Willy Wonka||Verse 4||Nicki Minaj||83||Monster||6||My Beautiful Dark Twisted Fantasy||
You could be the king, but watch the queen conquer||Verse 4||Nicki Minaj||84||Monster||6||My Beautiful Dark Twisted Fantasy||
Okay, first things first, I'll eat your brains||Verse 4||Nicki Minaj||85||Monster||6||My Beautiful Dark Twisted Fantasy||
Then I'ma start rocking gold teeth and fangs||Verse 4||Nicki Minaj||86||Monster||6||My Beautiful Dark Twisted Fantasy||
'Cause that's what a motherfuckin' monster do||Verse 4||Nicki Minaj||87||Monster||6||My Beautiful Dark Twisted Fantasy||
Hair dresser from Milan, that's the monster 'do||Verse 4||Nicki Minaj||88||Monster||6||My Beautiful Dark Twisted Fantasy||
Monster Giuseppe heel, that's the monster shoe||Verse 4||Nicki Minaj||89||Monster||6||My Beautiful Dark Twisted Fantasy||
Young Money is the roster and a monster crew||Verse 4||Nicki Minaj||90||Monster||6||My Beautiful Dark Twisted Fantasy||
And I'm all up, all up, all up in the bank with the funny face||Verse 4||Nicki Minaj||91||Monster||6||My Beautiful Dark Twisted Fantasy||
And if I'm fake, I ain't notice 'cause my money ain't||Verse 4||Nicki Minaj||92||Monster||6||My Beautiful Dark Twisted Fantasy||
So let me get this straight, wait, I'm the rookie?||Verse 4||Nicki Minaj||93||Monster||6||My Beautiful Dark Twisted Fantasy||
But my features and my shows ten times your pay?||Verse 4||Nicki Minaj||94||Monster||6||My Beautiful Dark Twisted Fantasy||
50K for a verse, no album out||Verse 4||Nicki Minaj||95||Monster||6||My Beautiful Dark Twisted Fantasy||
Yeah, my money's so tall that my Barbies got to climb it||Verse 4||Nicki Minaj||96||Monster||6||My Beautiful Dark Twisted Fantasy||
Hotter than a Middle Eastern climate, violent||Verse 4||Nicki Minaj||97||Monster||6||My Beautiful Dark Twisted Fantasy||
Tony Matterhorn, dutty wine it, wine it||Verse 4||Nicki Minaj||98||Monster||6||My Beautiful Dark Twisted Fantasy||
Nicki on them titties when I sign it||Verse 4||Nicki Minaj||99||Monster||6||My Beautiful Dark Twisted Fantasy||
That's how these niggas so one-track-minded||Verse 4||Nicki Minaj||100||Monster||6||My Beautiful Dark Twisted Fantasy||
But really, really I don't give an F-U-C-K||Verse 4||Nicki Minaj||101||Monster||6||My Beautiful Dark Twisted Fantasy||
"Forget Barbie, fuck Nicki, sh-she's fake"||Verse 4||Nicki Minaj||102||Monster||6||My Beautiful Dark Twisted Fantasy||
"She on a diet," but my pockets eatin' cheesecake||Verse 4||Nicki Minaj||103||Monster||6||My Beautiful Dark Twisted Fantasy||
And I'll say, bride of Chucky, it's child's play||Verse 4||Nicki Minaj||104||Monster||6||My Beautiful Dark Twisted Fantasy||
Just killed another career, it's a mild day||Verse 4||Nicki Minaj||105||Monster||6||My Beautiful Dark Twisted Fantasy||
Besides, Ye, they can't stand besides me||Verse 4||Nicki Minaj||106||Monster||6||My Beautiful Dark Twisted Fantasy||
I think me, you, and Am' should ménage Friday||Verse 4||Nicki Minaj||107||Monster||6||My Beautiful Dark Twisted Fantasy||
Pink wig, thick ass, give 'em whiplash||Verse 4||Nicki Minaj||108||Monster||6||My Beautiful Dark Twisted Fantasy||
I think big, get cash, make 'em blink fast||Verse 4||Nicki Minaj||109||Monster||6||My Beautiful Dark Twisted Fantasy||
Now look at what you just saw, this is what you live for||Verse 4||Nicki Minaj||110||Monster||6||My Beautiful Dark Twisted Fantasy||
Ah, I'm a motherfuckin' monster||Verse 4||Nicki Minaj||111||Monster||6||My Beautiful Dark Twisted Fantasy||
I, I crossed the limelight||Outro||Justin Vernon & Charlie Wilson||112||Monster||6||My Beautiful Dark Twisted Fantasy||
And I'll, I'll let God decide||Outro||Justin Vernon & Charlie Wilson||113||Monster||6||My Beautiful Dark Twisted Fantasy||
And I, I wouldn't last these shows||Outro||Justin Vernon & Charlie Wilson||114||Monster||6||My Beautiful Dark Twisted Fantasy||
So I, I am headed home (Headed home)||Outro||Justin Vernon & Charlie Wilson||115||Monster||6||My Beautiful Dark Twisted Fantasy||
I, I crossed the limelight||Outro||Justin Vernon & Charlie Wilson||116||Monster||6||My Beautiful Dark Twisted Fantasy||
And I'll, I'll let God decide, 'cide (No)||Outro||Justin Vernon & Charlie Wilson||117||Monster||6||My Beautiful Dark Twisted Fantasy||
And I, I wouldn't last these shows||Outro||Justin Vernon & Charlie Wilson||118||Monster||6||My Beautiful Dark Twisted Fantasy||
So I, I am headed home (Head home)||Outro||Justin Vernon & Charlie Wilson||119||Monster||6||My Beautiful Dark Twisted Fantasy||
I, I crossed the limelight (No, the limelight)||Outro||Justin Vernon & Charlie Wilson||120||Monster||6||My Beautiful Dark Twisted Fantasy||
And I'll, I'll let God decide, 'cide||Outro||Justin Vernon & Charlie Wilson||121||Monster||6||My Beautiful Dark Twisted Fantasy||
And I, I wouldn't last these shows||Outro||Justin Vernon & Charlie Wilson||122||Monster||6||My Beautiful Dark Twisted Fantasy||
So I, I am headed home||Outro||Justin Vernon & Charlie Wilson||123||Monster||6||My Beautiful Dark Twisted Fantasy||
One hand in the air if you don't really care||Refrain||Swizz Beatz||1||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Two hands in the air if you don't really care||Refrain||Swizz Beatz||2||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, I mean ridiculous||Refrain||Swizz Beatz||3||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, this shit ridiculous||Refrain||Swizz Beatz||4||So Appalled||7||My Beautiful Dark Twisted Fantasy||
One hand in the air if you don't really care||Refrain||Swizz Beatz||5||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Middle finger in the air if you don't really care||Refrain||Swizz Beatz||6||So Appalled||7||My Beautiful Dark Twisted Fantasy||
It's like that sometimes, man, ridiculous||Refrain||Swizz Beatz||7||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Life can be sometimes ridiculous||Refrain||Swizz Beatz||8||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I'm so appalled, Spalding, ball||Verse 1||Kanye West||9||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Balding Donald Trump taking dollars from y'all||Verse 1||Kanye West||10||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Baby, you're fired, your girlfriend hired||Verse 1||Kanye West||11||So Appalled||7||My Beautiful Dark Twisted Fantasy||
But if you don't mind, I'ma keep you on call||Verse 1||Kanye West||12||So Appalled||7||My Beautiful Dark Twisted Fantasy||
We above the law, we don't give a fuck 'bout y'all||Verse 1||Kanye West||13||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I got dogs that'll chew a fuckin' hole through the wall||Verse 1||Kanye West||14||So Appalled||7||My Beautiful Dark Twisted Fantasy||
But since they all lovers, I need more rubbers||Verse 1||Kanye West||15||So Appalled||7||My Beautiful Dark Twisted Fantasy||
And if I don't use rubbers, need more covers||Verse 1||Kanye West||16||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Housekeeping, I mean, goddamn||Verse 1||Kanye West||17||So Appalled||7||My Beautiful Dark Twisted Fantasy||
One time, let it be a bad bitch sweeping||Verse 1||Kanye West||18||So Appalled||7||My Beautiful Dark Twisted Fantasy||
That know we get O's like Cheerios||Verse 1||Kanye West||19||So Appalled||7||My Beautiful Dark Twisted Fantasy||
That know because they seen us in the videos||Verse 1||Kanye West||20||So Appalled||7||My Beautiful Dark Twisted Fantasy||
That know the day that you play me||Verse 1||Kanye West||21||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Would be the same day MTV play videos||Verse 1||Kanye West||22||So Appalled||7||My Beautiful Dark Twisted Fantasy||
That was a little joke, voila||Verse 1||Kanye West||23||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Praises due to the most high, Allah||Verse 1||Kanye West||24||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Praises due to the most fly, Prada||Verse 1||Kanye West||25||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Baby, I'm magic, tada||Verse 1||Kanye West||26||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Address me as your highness, high as United||Verse 1||Kanye West||27||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Thirty thousand feet up and you are not invited||Verse 1||Kanye West||28||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Niggas be writing bullshit like they gotta work||Verse 1||Kanye West||29||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Niggas is going through real shit, man, they out of work||Verse 1||Kanye West||30||So Appalled||7||My Beautiful Dark Twisted Fantasy||
That's why another goddamn dance track gotta hurt||Verse 1||Kanye West||31||So Appalled||7||My Beautiful Dark Twisted Fantasy||
That's why I'd rather spit something that got a purp'||Verse 1||Kanye West||32||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Champagne wishes, thirty white bitches||Chorus||Kanye West & CyHi The Prynce||33||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I mean this shit is fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||34||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||35||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I mean this shit is fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||36||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Five-star dishes, different exotic fishes||Chorus||Kanye West & CyHi The Prynce||37||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Man, this shit is fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||38||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' ridiculous||Chorus||Kanye West & CyHi The Prynce||39||So Appalled||7||My Beautiful Dark Twisted Fantasy||
How should I begin this? I'm just so offended||Verse 2||Jay-Z||40||So Appalled||7||My Beautiful Dark Twisted Fantasy||
How am I even mentioned by all these fuckin' beginners?||Verse 2||Jay-Z||41||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I'm so appalled, I might buy the mall||Verse 2||Jay-Z||42||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Just to show niggas how much more I have in store||Verse 2||Jay-Z||43||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I'm fresher than you all, so I don't have to pause||Verse 2||Jay-Z||44||So Appalled||7||My Beautiful Dark Twisted Fantasy||
All of y'all can suck my balls through my drawers||Verse 2||Jay-Z||45||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Dark Knight feeling, die and be a hero||Verse 2||Jay-Z||46||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Or live long enough to see yourself become a villain||Verse 2||Jay-Z||47||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I went from the favorite to the most hated||Verse 2||Jay-Z||48||So Appalled||7||My Beautiful Dark Twisted Fantasy||
But would you rather be underpaid or overrated?||Verse 2||Jay-Z||49||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Moral victories is for minor league coaches||Verse 2||Jay-Z||50||So Appalled||7||My Beautiful Dark Twisted Fantasy||
And Ye already told you we major, you cockroaches||Verse 2||Jay-Z||51||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Show me where the boats is, Ferrari Testarossas||Verse 2||Jay-Z||52||So Appalled||7||My Beautiful Dark Twisted Fantasy||
And Hammer went broke so you know I'm more focused||Verse 2||Jay-Z||53||So Appalled||7||My Beautiful Dark Twisted Fantasy||
I lost thirty mil', so I spent another thirty||Verse 2||Jay-Z||54||So Appalled||7||My Beautiful Dark Twisted Fantasy||
'Cause unlike Hammer, thirty million can't hurt me||Verse 2||Jay-Z||55||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Fuckin' insane, the fuck am I saying?||Verse 2||Jay-Z||56||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Not only am I fly, I'm fuckin' not playing||Verse 2||Jay-Z||57||So Appalled||7||My Beautiful Dark Twisted Fantasy||
All these little bitches too big for they britches||Verse 2||Jay-Z||58||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Burning they little bridges, fuckin' ridiculous||Verse 2||Jay-Z||59||So Appalled||7||My Beautiful Dark Twisted Fantasy||
Champagne wishes, thirty white bitches||Chorus||Kanye West & CyHi The Prynce||60||So Appalled||7||My Beautiful Dark Twisted Fantasy||
